CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
11306455	9888032	10035387	11030497	9975377
8040847	10111463	8960249	9042806	9009188
9893796	9933496	11642115	10897070	8960605
8970632	10146400	7984785	7995373	10063754
9081460	8528046	10377945	10969282	9044586
9877631	12396660	9025818	9574049	8965962
7861988	7557697	10562734	9437071	9959880
11136147	11073959	11428918	9997022	8010552
9185176	9419452	7980121	9251267	11042840
9965318	8897532	10125377	9942764	7891287
10017196	9672095	9555506	10881186	62154157
7894100	11053698	7316058	8491144	7993664
11923463	8038292	9609629	9625674	9195813
9049555	10889371	9048464	10784671	9824212
8951441	8042759	9993550	8043197	8990801
11051101	9964324	10511308	11992216	9921799
7955413	8162764	6849434	7985777	8239110
11134317	10859730	10031108	10525076	9764060
8993417	7960000	9945618	9494703	8982517
9877159	9977721	8979389	8880623	10062537
10037378	9469654	9783280	8985733	9080391
10027047	8563489	10244392	9076726	8941525
9000822	10400523	9040690	10039459	9926334
10029266	7634748	9940288	8081008	7174755
10106192	10996352	10060946	10004555	10237850
9833822	8371581	9935039	9851886	8540554
9089967	9639822	9019791	8001181	10070864
9956727	9320919	10037786	10002873	9969223
9047128	9056686	11983542	9030632	8975387
10972064	9914037	8041717	10023926	9956819
8942785	10041822	9968655	8018636	9324703
10099157	9021553	7961821	9904727	9706172
10005474	10683218	9673222	9968658	11107270
9985788	10889345	9399192	9101755	8904627
8906286	8376464	9617293	9557800	8985778
9910011	10029589	10332669	9399193	10043779
10823906	10014500	7991225	9128512	10989560
9436116	9700838	9061166	10264348	9031981
8814003	9988645	9972775	10148391	10039253
9996167	8276813	9634029	9423337	8903846
10183786	11668563	9406969	9664538	9996977
9946923	8378087	9626700	9928366	9969484
9038243	9547237	8236244	9437791	10043475
9876577	9440861	10779491	12005751	9069073
10135127	9982357	8332762	6940354	9962576
8910997	8745343	43116737	10981718	10069063
10907295	11271795	5862947	9144700	11834026
8046751	8051669	10002367	10014674	7265422
11003673	9475903	9976204	50548318	10807564
9037470	10426686	9070453	9522443	8997388
10002468	9099079	9905352	8429034	10008793
10046247	9902846	9747228	10528345	8107918
8896091	10117906	9901185	8962221	11923870
11090844	8953182	9417950	7981677	9001863
8910120	8977262	10039863	9950688	10072304
9961018	8952561	9994502	10010071	6915300
54106823	10639611	9519865	10120491	14123836
7946430	9004666	9397715	9972942	6907783
9747390	71098715	9616396	8900368	10970021
11270272	10290274	1081310	10088992	8005037
6773263	8626626	6914195	8991186	12044455
11189986	8894519	9425142	9950180	7956567
7897686	10098432	11070371	8953957	9924853
10161386	8377138	9587514	10014116	10029931
10057260	9987002	9301986	8400272	9046650
8952487	8582777	10089195	9650730	10937071
9925811	10440175	8978871	8478528	8027626
9736120	7910846	8916055	9476527	11058677
9353795	10625862	9005007	9153846	8940063
10942101	8459215	10006306	9785208	10045217
8876142	10025870	8722287	9015652	13103193
10204258	8946089	10258513	8993864	5878751
8940051	9069534	8025425	10046186	10128820
11063520	8894237	10033792	8535721	9871256
8682229	10638377	9031418	10037540	9923732
11140810	8463102	9662660	8485318	9016256
9004021	9501625	8219535	9884014	10987054
8915376	9019187	10073754	9046604	7974403
12272656	12007295	9636504	9016967	11158429
7929664	7125876	9316822	9571623	10053214
7988384	8922652	9060624	9002418	8864607
12134535	7951687	10048912	9381713	10035395
8916876	11039729	7917053	9057508	10001481
9993463	9371765	9997088	10016224	9012984
8975728	8644806	9018489	9014604	8966977
11050081	9381629	9653522	8892088	8924456
8116483	9585468	9015587	9999227	10019622
9815459	8168064	9294846	10111608	9010798
8922858	10740448	9618907	9879700	19956764
9121092	8012966	8402921	9016759	7996860
8960574	9469875	10018638	4583248	10970192
11065636	9516133	9581292	3401295	9052930
7952529	9442442	8231715	12120845	10405642
10070228	9844754	9882210	7919175	9683991
8826466	10149161	9216194	9949304	10018988
9163647	9564220	9167962	9022367	9098743
9893113	9513677	9566868	8302698	11033255
8938587	9949262	9402332	11838731	8928250
10079140	10040670	8999612	8120823	9857620
7938182	9547317	9536284	9775030	55127602
10104064	9401780	8379768	8948688	5912565
8964702	10550421	10052335	10051454	13007878
9643733	9059134	9002668	7974736	7024659
9376557	9430219	10041080	10087655	10939518
8962236	11700550	7888000	9031947	9312704
9075685	7840861	11118670	9855514	9653527
8950509	10466648	7909530	8685065	9101839
9931070	9491818	10087260	9358042	9856018
8082424	11653791	8939635	9582960	10096372
10878695	8844264	9057385	8970260	11041061
8150198	10110800	9569588	9477725	8949824
10030813	8577068	9039550	8956722	9047042
8807154	10913125	10279448	9573299	10969645
10211378	8218308	8676190	8504950	9054793
7662445	10737082	9391814	12997551	9989437
15174000	9002338	8973629	6988993	10009961
2076276	9081041	9987181	8971729	10054591
11926587	8985489	8959201	10136752	7908941
9099201	9906224	9717585	8902811	10875850
8888208	9099999	9338311	8124465	9102532
10001528	9912586	8979017	10955704	10066033
8002565	8448107	9606880	7883093	11062210
10113292	9970560	9065528	11095605	7973071
8887327	9069669	9338194	7948064	10858613
11072514	9013378	8974107	9977694	9052044
7897135	9492370	10073791	8947443	10078935
8119027	9222509	10943209	9171968	10040399
11928714	10208977	6680374	9459589	9918335
7083690	10013564	12436584	9417000	8905361
9849505	8648843	6877353	8144063	10176718
9006685	9394947	8986270	11039591	8769368
10136178	8638101	10701775	7809784	11089127
8868601	10352707	8554765	10118910	8027231
8892565	8979190	9779531	8921135	12133584
11123234	8974439	9062231	8961497	7912509
7160661	10041208	8566293	10131431	10138572
10871690	8026163	10343499	8997241	10914300
7973591	9798991	70977588	8883900	7844638
10008021	10176570	8112227	9997323	10133930
8051613	8610834	10935058	8542230	12090106
11086131	9362517	7992548	71509065	6732106
7980470	8996792	10119707	8896532	10988173
9860186	9635798	8644237	9612719	10201829
9129959	8925525	9283984	8410354	9008440
9059894	9496958	9712049	11099471	8779612
9864040	8685323	7893629	6983614	11295184
9066791	1871342	10362280	10949782	9905815
8963783	6372946	9102342	8113701	8940903
53991839	10015461	9998070	10466889	9951801
8087728	8989809	8964838	8441381	9119972
9923848	10065853	9974627	9936928	11016877
9860086	50006195	7955272	9259971	8767438
9830930	2481845	10052356	8173335	9283465
9278000	4522071	8972838	10141828	10923388
11019874	10507382	9056852	8509097	8800969
9016630	9082662	9674062	9999275	10099836
10002979	9366701	9237071	9020780	10064302
9112904	8524504	9087363	8909494	9965528
10987362	10517236	9950009	10082616	9212769
9030882	8534905	9107003	9003376	10754902
9889204	10023327	7613808	8900429	8942132
9986829	9005026	11961438	9132555	9003781
10005024	8986198	6948940	9896632	11067099
10041722	8965060	11063378	9994353	9159810
7893777	9400022	7290480	8018933	9771632
11067364	11072203	10014591	10181399	10009825
7939611	8622666	10010310	7760505	7973489
11171038	7854357	8942045	10050306	11187401
9921658	9469633	8719456	7953813	8925093
9017528	8964789	10938515	11037746	9876033
9822753	9598119	8013480	8010581	10258525
10067891	9042329	9377218	10012244	8742929
8939676	9933633	9592594	9019891	10373866
11094733	8417458	9119399	8937880	10921084
7888736	9570421	8961137	10011645	7821521
11070428	9474338	9082090	8956665	10972203
9014622	2006465	9868053	9092139	8971928
9952759	5578972	9083540	9936274	11005467
11170493	9455671	9326507	7969812	9082013
7828023	10008961	9047228	10653568	8979778
9854565	8964936	8864751	8353527	11091349
11206530	8973382	9650459	10058788	8881548
9036260	9615921	9022971	5048372	10981975
8950834	9430610	9151370	1474131	8075084
11146395	8980680	10167965	10488075	9944607
8923203	9530186	8696282	8952457	10990234
8756497	9495292	9313919	9564532	8024508
11016526	8981563	10106101	10567859	64273574
10143997	11942942	8898649	6499646	9582091
7821547	6322797	8667726	12390979	9050742
11233921	11772222	9003838	6953687	11001032
8977344	8545958	9326135	11565220	9102168
9947113	8974257	9048931	8441971	9997969
9100694	8958032	8962610	9998206	9957646
10998376	10500214	10995692	10033000	9003856
7949045	7579500	8604194	9928386	10354284
11697366	10021804	9436998	9024016	9646007
8233772	8965730	8948139	10055405	10952164
10073574	9145022	9727664	9247560	8128390
9996606	9288484	8220428	10724649	10892446
10007288	9611652	10131837	7962231	8909475
9072240	9432454	9650624	9989431	10133773
10999402	9498302	8978457	8990724	9019056
8846625	9040015	8274148	9329727	9928421
10163473	9405106	9086626	9698465	9058108
8837753	8582549	9922234	9017716	11024209
9116401	11065800	9056929	9326617	9036740
10890302	7966557	8969065	10807114	10979870
9048267	9499714	9574332	8868465	8996024
10698182	9903574	9061110	9211755	8950779
9436818	8644008	9391999	10932422	10943947
8587323	8914872	8978568	7864592	9106157
11457469	10059993	10008144	9177198	10031912
8855101	9039252	8941356	9757680	8916820
9998721	9454555	9068536	9629358	10989345
9986164	8940775	8987982	8524257	7989522
9020598	9620318	9775676	9903440	10083009
10013796	9005327	9852265	10105912	10898204
11171103	9454680	9055257	9260389	9961747
8876636	8910205	8926964	9226115	8176426
9082640	9567828	10009942	9981041	10939181
9959897	8935160	9427361	10504093	9141052
9920398	9483817	8531805	8025920	10971875
8902437	9499132	10367485	9875204	6843449
11054208	9077611	9101384	8049806	11967778
9027224	8925986	8933595	10020276	10007907
9892509	9410907	9669576	9928790	8138002
9024827	9024426	8303839	8006948	10859819
9167399	9992884	10041630	9998053	8915986
23806510	8616082	8995738	9041809	11130414
4160390	9359027	52089688	9964584	10930450
9794522	9571018	9619786	8958911	6310268
10777426	8441208	10224519	8996713	11636856
8395012	10063124	9680055	51061923	9073914
10028974	8786444	9383114	10011715	10071103
8975852	10175030	10000829	9018680	8854079
61915283	8619391	9983714	9989736	11071197
12177271	10069588	9603766	8015260	9136980
6916365	8896449	10468145	10981409	9960114
10953828	8356805	10109374	9033134	9907816
9864758	9642969	8502627	9563332	8997152
10070306	9032005	9959741	10450090	10082745
9171118	8995345	9031195	9495636	10024937
9890048	10398812	11064947	9513994	8929054
9954175	7647011	6253002	9989856	10990054
9113672	62298717	10036428	9968660	9181386
9868155	8007528	9913546	8988871	8896395
9956838	10014727	10074913	10634078	11837227
8108644	9024922	9087638	9391493	8194387
10130485	9945353	10507284	9503515	9948423
8860309	9668389	9433562	10416306	10095676
9112411	8358413	9916486	8262302	8903565
9775247	9621618	8860875	10781765	11069526
9188489	10023061	9130332	9572988	8808652
9896820	9326961	13622587	9067656	10083749
9016977	9768618	6476526	8776991	8917778
8972477	10252314	12025868	9550317	11037862
11038862	9077219	9006599	9066552	8070841
8948506	10556431	9973363	9025937	12070941
9957160	8980368	8572634	9936871	7850466
9130201	10413012	10318567	8992901	10976247
10903206	8985846	10056679	8964465	9117480
9081728	9012566	9663732	9238071	9995407
9980446	9545432	8081630	9782303	10081036
9034247	10030246	10319118	9007861	9103578
11086280	8346817	9575853	9965333	10723805
8920316	9699376	9010431	8217418	8015679
9887668	9896885	9054238	9814241	11149929
10083287	6991603	9367632	9104454	8987500
8001079	-380976	8998852	9863542	11098258
10083427	14597130	9532141	11035206	8833074
9058106	6884078	9450284	7050605	9895401
9908322	9193365	9546700	9983652	9132149
8877616	10719609	9390256	10975979	9912961
10173674	9038186	9657640	8040488	8987472
7892469	9949869	8425396	2296578	11980812
10071512	9431922	9997125	6712632	52119766
9860813	10061188	9041369	11049666	9065996
10230199	9944336	9656195	8921157	10812570
9029521	8994827	8222786	10139144	7944052
9548091	10621441	10065605	9845949	10008970
11255696	9043742	8614140	9630610	9020217
7979339	10344245	9331816	9382889	11128670
10021988	9062543	9635903	9396707	8950468
10951832	11585035	7970161	10748888	11052533
9078176	7348741	10433325	9017404	7915041
9657539	10604451	8951760	10398253	9965260
9340811	9416792	9054000	9582765	9431945
9849215	9989786	9579262	9915353	23675060
10124081	10055430	9372441	9002602	6955573
9043883	8690821	9035902	10033675	9062712
9965753	10232788	9120185	10037067	10861984
8983526	10566356	9478184	8953243	10166524
9986181	8066068	9365053	11046026	9793230
10995381	9156452	9044515	7865812	9205081
5912908	10200452	8940791	12123934	9873656
12018329	9629468	9985265	7871926	9903788
6013390	9055758	9008195	10049761	9200195
13832408	10375559	10010357	8894294	10034589
9397937	9030076	8019936	10004090	9935582
8860463	8578295	10577001	8046712	9985594
9037135	9440462	8426777	10568855	9979709
9661631	9458565	8992433	9492942	9072338
11394392	9184532	10047732	9115081	9908585
8866830	9397842	8999565	10971372	8969978
10940000	9601993	8978151	7901706	11058042
8034319	9290529	9993040	7977145	9142589
9051158	8581338	8967302	11022530	9781285
11063462	9997479	10034925	9070426	8971440
7928781	8427770	9953991	8881911	10107804
9886945	9020545	9638781	9070572	9911435
10178853	10559462	9211713	9963315	7089418
7919096	8463127	10782721	8982458	13047442
11953960	9588654	9348262	10012751	9003217
7870406	7940538	10024451	8942980	9886639
11258072	11041071	8998193	10039982	38397845
10044208	8389121	9068209	10056012	22801
8949479	10029528	9629767	9114205	13021294
8904051	8533080	9919363	9898201	8589504
11132679	8995536	8390807	10100268	10173301
8942110	9483301	62851103	9959791	7843581
9900327	9554448	8765794	9297993	13270159
10025981	9427457	9001246	9577414	7831675
8814617	9020238	11153043	9985826	10762396
11304834	9596171	8381213	62007782	8069643
62975569	8336840	9579202	11081605	11246525
9045435	10631432	10237571	7995484	8846711
10892241	8420328	9641830	9312126	10930722
8086392	9617599	10441055	9150490	7985051
10908433	9377912	9004775	9440840	11176878
9156652	8631070	9983569	9290537	8845716
9851465	9899649	9980089	9762555	11039818
9012308	8422114	8983437	9516457	7947426
9921746	10007142	10049191	8369500	11008771
11004621	8697083	3924564	9982681	10073018
9186658	10291748	3694948	8210669	8955520
9851365	9041539	9378009	10434314	9987630
8990218	54954734	8678247	9028252	10017704
10073426	3048149	10892589	9405262	8983560
10104524	10946446	8399587	9071303	9990204
9895998	9548784	9614406	9325669	10095644
8979734	9509970	9390284	9673523	8934083
9950695	12063895	8969130	8930839	9977898
10025656	6893741	10077433	9294904	11015339
9005895	11059570	9949908	9732374	7984439
11034300	8959831	7971714	9005966	11110769
8063081	10518264	10147021	8923140	8916449
11936986	8523792	9457366	10058624	9963972
8092056	10513603	8445692	8987073	10122746
10003446	9036763	9921862	8965481	9878216
9968463	10926875	9760430	11606537	9058272
9696534	9075429	9263141	6413332	9864011
10267656	9432445	9070775	10022239	10125371
8985205	8984657	8738219	9123047	9992060
10855955	9600883	11010338	11919528	9928093
9169965	9428165	8211152	5957158	8119325
10025947	8972466	9022179	10549576	9942227
9956181	9534349	11688821	8489974	11353384
8894994	8971643	6932078	9306548	8563755
10121290	9512046	10046746	9618923	10292069
9803962	8970679	8348749	9963541	9732747
9068070	8819060	10004325	9149953	9116293
11130206	10038990	8629063	9893605	55981474
9034170	9677535	10389591	9633642	4137359
8836511	8159733	9575121	9952119	14815803
10034561	10319925	10014784	9461405	5964554
9999832	9010814	9448895	7998460	11959092
10188693	8989344	9921097	13116885	8085817
8910080	10004364	9623421	8918962	11250149
9925012	9010257	9377831	9980938	8909480
10057423	8792009	10633756	9541195	9832229
8972817	10232913	8997304	9001355	8967285
11057686	8983770	9350257	10436737	11065824
8860084	8980120	9979051	8974947	8955562
9078379	8219815	10076498	9983457	11091442
10964780	13752383	9923040	10139319	8140176
7893930	6972513	9703293	9226632	10840671
12182236	10686337	10006641	9710140	9838641
8018675	8355393	9296968	10078157	9114218
9991310	10957909	8995160	8184679	10101090
10926123	8667085	12074077	9659024	8926155
9042736	11065699	7609986	10387544	11130671
9077621	8395909	10371881	10204552	9026767
3110974	9515061	10655202	8667555	9936884
5722705	9214541	8380567	9728623	8783447
9981429	10163107	10641702	10036428	10237405
10037329	8664056	9358171	8991818	9927240
10093641	10970339	8984174	11115941	10051517
8959821	9153895	8893505	8878493	9039496
8959884	9234182	10753137	8058813	10971545
10042813	10633778	10356813	9986783	7971153
7707376	9061267	8567427	9022799	10782885
12146220	10407380	10433406	8939545	8543310
6056124	9040439	9930651	10028974	11651606
12192248	10877560	9995230	8144703	7978107
7918557	8007261	8989978	10862800	9922097
10062656	12077414	10133463	9025488	9910006
7814602	8013423	10035913	8913096	10003116
12089416	10558569	9506702	9997254	10141141
7875620	8360447	8370714	9005995	8916561
11143133	11730833	10966423	8336856	9974894
9026020	8219197	7998464	10638684	10024853
8912840	10064841	11017564	10056762	24080390
11031371	11100651	9076688	9569678	4180188
8073095	8938508	9925729	9408075	12813521
9936516	8606947	10073290	10075330	8961830
9240929	11321243	8911518	9898758	8989622
8896496	9195257	10066734	9095163	10985040
9854379	9393792	10574275	9992595	7974138
8978027	9386167	8433023	9931780	11142472
8978002	10745457	9969174	9980337	8921164
9069443	9361829	63981488	9110313	10949687
10069880	8586705	9026700	9889899	9037721
8796062	11422541	11582460	9658605	10047915
10113923	8594721	8036961	9451276	8980821
60881378	10137825	10405761	49978966	10861733
11003179	9925900	8960332	9913465	8087651
8083224	10353171	10591972	9587206	11061781
8779486	9497262	8176889	9968453	9033039
11164855	8960865	10798455	10089573	11173504
9101131	10211335	9032411	9398730	7856300
8013618	9999878	10470557	8961390	10881357
10948427	8887955	9944398	10642418	9182662
8882338	10333873	9560442	8703809	10830102
9157939	10075853	7164498	10618135	8171917
11025751	9544468	12864260	9083524	10824344
7719692	9022443	9081980	9939868	8944534
11168148	57257724	9905270	8992809	11063727
8139442	3082939	9384383	9650139	7969213
9887731	14583445	10031286	9425472	11170276
10069024	7183870	9636132	9969929	8807142
7965151	10415512	8938165	7968683	10093373
11109894	8483547	9110727	11095989	10923849
7868087	9982654	8889402	7948133	9094859
10064423	8538613	9983005	10129098	8069466
8878920	9625213	8123740	9992738	11852804
8987419	10217714	10925958	9005306	9029243
10035779	8599536	8409227	10139656	7910282
9073773	9440114	9965574	8109515	12140833
9074351	9817308	8591699	9658183	8044822
8904639	11154652	9404510	8925518	11092535
10052383	7980396	9575959	9115734	8757766
8660385	9694736	9513945	10504950	10947392
9361384	10455481	9700085	9520170	9282868
8888906	6447959	10157329	7921893	9706525
10036315	13000271	8005991	10019528	9214339
10061270	6444415	10092837	9063029	9919134
8029257	9620787	8569741	9482853	9890990
8963665	10399445	10044357	8763654	9093799
10948882	8649998	8901223	9742258	74970834
7944382	10967971	9004968	8950959	10116888
10029571	7938701	9404755	10080605	8860898
7973671	5059935	9666355	8906407	8989021
10918668	3028165	8351783	9134459	12061809
8248778	12309990	10592117	8965040	8079206
9786174	8025399	8375894	9424611	9925838
8083225	10526351	9653163	9456294	9885680
11154843	9539210	8325531	10066008	10227816
7793067	9499092	10696731	8072757	8832225
10994471	10039368	9033441	9938861	11075136
8003545	9381398	8908685	9073726	9013509
9010747	9655471	9391563	9026561	9086818
9085252	11309533	8999475	8386590	9818860
10908153	7652294	9603729	9362764	10034696
6112372	10137930	8441637	9997179	9986501
13980009	11179032	9773364	8139609	9992809
6691003	7720218	10171546	12019165	9093747
9356855	11449891	8006818	7001318	10001743
8767960	9013693	9964932	10993000	9898624
10821684	9877038	10021638	6966433	9958423
8196761	8568781	11653225	10056608	9067749
10130653	11388685	7350516	9985001	10049108
8941573	9667962	11090304	10008152	9917247
9234011	8345519	10923398	8044019	9192237
8945706	10098563	8145792	9915379	9896976
8801637	10653125	10614339	9041045	11016535
10088663	8047563	7851307	8906248	7875985
9058545	10898093	12095407	9010112	11090126
8951631	7940483	8333428	11071185	8881074
10944157	9414892	9714633	7261533	11133235
7011648	10044242	8266734	10822511	7928816
9930014	8636425	9940665	7925055	10055581
11067536	10021013	9072260	10541353	9899883
7032141	11045604	8955279	8447128	10075665
11067420	9232638	10077022	10005450	8960936
7842368	8658975	9512101	8154553	5033935
11106894	10898909	9138350	10754034	3104337
7989943	10077638	9277087	7015014	11835901
10050885	9342805	9628526	11946863	7995627
8907267	9169852	10416449	8108637	13092822
9150019	9863629	7989327	9068618	6897010
8797622	9608166	8961618	9934281	10306893
8843754	10030695	9660603	8003261	8804961
11254148	10004828	9321997	9977714	11039324
6921624	9875383	9872443	8899684	9025968
11983110	8984133	9940635	9078824	9999779
7212904	9463798	7895064	9506009	9834753
9940503	10671467	10462478	9524220	9063180
8856068	9307261	8605982	8885748	11000995
10008916	8609248	11261250	9026157	9125405
10126577	10253080	7932724	9976905	9877143
8022456	10872312	11139930	8079938	9919254
8983001	9916471	53125087	10938265	9012946
9989449	7921031	8792475	8001664	10040131
9094407	10481929	8967042	10621961	9257225
8889585	11045270	11165315	7752625	9849018
10023421	7870929	10892009	10196751	10025909
8959091	10768822	8019483	59650807	9784234
50952281	9093417	10025111	9808126	9095344
9041243	10755980	9944179	10130154	10990485
9049168	8024495	8742678	8892208	9029874
8862449	11424694	10265296	10089888	10017441
10047486	8641312	8804726	7460457	8994415
9142512	11413528	10950890	10485468	10115649
8872449	7610299	9895291	8967804	9852330
8996624	10317748	8972823	8961821	12420719
10962619	10658171	10356352	10068633	6701856
8131774	9027130	9987485	10010217	9804258
9116665	60300361	8989221	6911465	11312020
9825400	14999088	10065474	11055612	8950989
8840960	7143972	8633761	8584750	8950902
10178142	10876784	11301178	8360767	10808724
9019560	9599724	8873094	10003910	10195495
8919787	10029320	11160989	8951045	8883190
8885188	8963145	7584863	9649093	10013963
11112511	10015246	8617534	8975973	9899853
7062997	9102182	15398882	9476768	8108634
10040987	9954679	5029676	8971241	10953797
9978416	12484294	11396258	9931348	8968707
7930081	4823922	7805644	8702045	11034170
10012774	15031880	10234646	9380113	9064883
9977362	6728935	8747458	8969802	9924467
6749826	9952949	9807550	9949945	9131815
12376800	10375955	9323235	9052366	10029428
7948773	8925597	10086504	8988126	10726156
8846633	10050653	7822566	10047276	8065273
9985541	9973879	10801719	9059971	10152680
9074758	10021118	8357480	10895363	11323723
7917215	8938821	8979868	6329033	8641946
11094135	10606619	10080695	12740851	53178028
9129749	8946562	8914765	6527527	9720165
8983084	5137460	8859257	9564957	9084041
9897905	908371	10184378	10982610	10119049
8939161	13441773	7948400	7939230	9931192
7940957	8147088	10710318	10033720	8869751
11146416	9464945	9360559	8870855	10968670
7680278	9422730	9519065	9102627	8219287
10312451	9645612	9469234	8986021	10826607
9083696	8903302	9980128	8988528	9985012
8899633	9561821	9618002	9133186	8926456
9907343	9475943	9374975	9812573	9528221
9225050	9388601	10034512	9053368	10536066
8936882	10109668	9976366	8990827	10009229
10976665	9927571	9580088	10002940	9151464
9004996	9552079	10063221	8041467	9961893
8838403	9519071	9359932	10869010	10149059
11209348	9990346	9114042	8029079	8900958
8884823	10518580	9491176	9444665	9780669
9959239	9051611	9385117	9619186	8976817
9115551	9439310	8940175	8997138	10043874
9924575	9600455	9988226	9505491	10123135
10044323	10373200	9061467	9395242	11044692
9013028	8976326	9654067	8646518	8013187
10902537	11066811	9380280	9404401	9852271
8978724	8666326	7968154	9952096	8976291
10037583	10281235	10157295	9042427	10027627
10067027	8950200	9858946	8216981	10143977
11991761	10607857	8615949	10754866	8886705
6046156	9025833	9393560	9069032	9101258
11978480	10356656	8957936	9922351	10129315
6874691	8720443	12069118	8105986	9794876
11213657	11234465	6997811	9899311	9017480
7962069	9114279	10673096	9110940	10018259
11029257	8944250	8083366	9858588	9848802
7978229	10971218	9175507	9026031	8994942
9592224	8628203	8953936	9035599	9035522
9370759	9965730	9062316	9575178	12186519
9959401	10064060	9574434	8728175	7928618
9922994	9418725	9379030	9767556	9894810
10161247	9875798	9062253	8894078	11134271
8801706	9554121	8965294	9125294	9005248
11111804	10075093	9586754	9905303	9849751
8932259	9063899	9061070	9046716	9165508
10000286	10319395	9562574	9558646	10961951
9157935	9701680	8810948	9352801	8899297
8839058	9374261	9956127	8648731	9072369
10067026	9975761	9646238	9437759	10992063
8946571	10960928	9426422	10007477	9161981
9071264	8678901	9947783	8553627	9756607
10044992	10382649	12011787	10353233	10093712
7919412	10003664	6967257	8285481	8983896
11048359	9052384	11117544	10330461	10992453
8984720	9516263	8675140	8461435	8036106
8064013	9983398	54353186	10058135	10078265
9814929	10036521	8918388	9947709	11084666
10066249	10025260	10038077	7949028	9013067
7971201	9302264	9567186	9059187	8736633
10096474	9008069	9146739	9576273	10141215
8755296	9766405	10045912	9368175	11839120
62241435	9846214	10166131	62083345	8013899
7919632	10055426	10057617	8882904	8938466
11140513	10488387	9573891	10126791	10028616
8986553	8837548	9053989	6993923	10081292
8890998	9646106	10377436	10959868	9929434
11004890	10099561	9582765	7243955	9071955
8925763	10363039	9150611	10722906	9990922
10077309	8454461	12314581	9122627	9934547
9012628	62438667	6932703	9958702	10006457
8972424	10582127	10006239	8977151	9016835
11020399	8069805	8696170	8981945	10058123
9026485	10072228	10237979	9043543	8961795
7955704	9250678	9137866	8953059	21952756
12135566	9186235	7960318	10048990	7083561
6830508	9516310	11958538	8954842	10958480
10092492	9937304	7672531	9020432	10031517
9971162	8049890	9247907	10070436	8969360
10086236	11006117	8127707	8057596	9970544
8918497	9000797	11607018	10939819	10107221
9954172	9141094	9002275	7949759	9932521
9075149	10764077	10022570	10037329	8987427
9897929	9511312	8062002	8937613	11123623
10014317	8626955	11295735	10043206	8947285
8769731	10381510	6657378	7938649	10005097
10276003	9026463	12317746	11054989	10014586
9677709	9671656	8678776	6918143	10027855
9282279	10891188	9957640	10381580	8820107
10015843	9040269	9354713	9777446	60519650
9049411	9271359	10713873	8950861	12617401
9923860	9728236	8294178	10019705	9412
8778932	11914466	10062021	7864632	6883377
9303634	9376594	8632272	10077636	11191241
8930776	7955695	9302861	8107018	8870993
9976116	10747127	8604103	10885846	10253093
8982449	8910324	9001470	7967461	10901877
10820053	9409848	11041428	9963153	8944547
9176549	10585752	7129719	9067633	9065106
9766322	9043138	11909249	8971867	10922357
9089601	10973017	8348958	10041886	8869135
10901130	8091557	9918461	8934229	9044075
8351564	11288855	10004846	9065982	9902231
9924629	8656582	8929231	8997253	9048852
9023917	9976446	10659503	11178005	9142195
7932105	8982014	8487842	6968583	10930639
11088306	11970679	11644138	10827963	7983842
7986040	8010055	8298100	8003986	10004486
10040182	9306777	11037316	10038532	9078971
8890752	11222474	9612991	8842344	9875094
9022145	9562489	8361721	8981554	9144923
10043999	9277621	10963410	9122372	10976422
7984490	9132349	9725592	9912679	9913735
9943022	10496144	8263760	8117776	7974690
8971930	10457699	10700183	10513548	11217872
10098758	8621854	10316260	8399724	7875342
9036512	9358776	8972914	10061739	11003661
8978184	10006563	9726321	8896626	8947249
9967636	10976842	9374674	9117174	10129764
9774192	9121485	10009632	9540686	9156950
7950382	9552130	9603309	8513059	10735236
12067179	9305285	10042757	9856547	9980466
7229034	10672248	9297667	9033012	8926471
8974278	9985970	8613537	10019505	10982922
9965398	9012469	9383442	8523328	8023287
9022220	9936170	10624059	9402671	11264988
9074695	9363042	9323718	9624955	8835907
9928301	10028967	8648946	8390474	10999595
9051852	9080032	10384421	9991340	7912005
8983975	11081265	9009622	9000091	9982203
9882248	8856140	9605554	8997742	10115113
10048379	10022100	9442041	11122127	10040776
8995758	10565561	8935835	6917413	9947332
10079136	6995813	8970249	12096134	10385546
9782007	12447988	9643699	7184658	7541625
10230301	7656193	9412633	10880712	10957228
9979209	10370599	8765194	7856578	8983065
8969977	8668647	10157836	10936549	10024083
10044386	11253951	9118215	6987174	10180079
9995583	8667509	8085857	9593312	9998011
9733705	9464558	9811389	9473622	10018322
9243765	10914277	8949274	9610351	9036799
10022951	8994287	10060742	9958022	10137818
10024623	11074158	8641318	9458331	9634860
7978889	7904346	9987179	9968186	9034426
11645683	10614759	9401961	9982152	8975157
7318490	10020692	61612644	9066395	10010769
10694202	8970776	8398184	10552856	10027215
8979760	10341011	9596912	9432214	9941798
9355621	9074306	9375348	9502153	9151553
9917895	10593837	9023929	10500528	9863534
8999283	8967603	10010866	8929422	10106787
61944720	8501252	7949979	10054693	10078074
8090795	9878643	10700243	9976077	8983820
10716761	10000295	8324518	63241925	9892568
8291776	10074894	9957021	10300106	9971557
12012025	10075786	9116614	8859823	9333520
6991865	8538094	9558240	10611618	9792087
9695650	11954736	8349255	9975940	9930782
