CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
185261	9802424	9129991	878323	9326930
217690	10043641	10870953	1918989	8190866
114974	9002763	9012797	341769	17754162
171967	10888340	11106473	2707347	863775
174543	9100433	8038200	968745	12080006
180729	9897956	8895348	632779	10965590
100556	9132745	9388866	1492323	7994334
85244	10025615	9920030	1054651	8750398
295887	9998625	8963357	378976	11102529
170904	9890644	9734312	359978	7988070
174077	8992992	9978202	257181	9957793
177438	10017444	369099	918033	2952126
181496	10933708	5597406	1100694	4081917
220312	7985747	11976626	841875	10027908
230827	9967196	8314402	2276407	10912580
187931	10178008	10690110	609838	8973983
184439	9786701	9173540	212026	8064013
183203	9063984	9853316	685023	9782718
433134	10977031	9940272	284288	8055650
76198	9048401	8020242	2731527	12063916
176035	1749915	10016767	493131	12141277
184964	5171152	9020214	3556599	5870265
179150	13243218	10977000	1021363	9877735
140401	6802733	8039524	521833	11059991
124138	11953342	9193301	773628	7985628
175347	7920011	9960055	189126	12026122
178124	10172664	9032330	187342	7942265
183537	10832634	9689458	710237	9074238
206602	8237016	8334515	662630	9824074
275102	10857286	10680305	2881840	7983586
289813	8933669	10136099	490789	10113649
227071	10983345	8105114	142289	9847897
180462	8899911	9823156	919872	8062979
100811	10079331	8974271	103914	11039353
236848	8999021	10015848	670679	7058408
170501	9054308	9944747	752485	11822559
172134	9983871	9022043	431424	8127686
171311	9830286	10963079	922929	9264580
205941	9125464	8131994	138431	10775469
280212	11034196	10928276	532046	7814832
118346	8982233	7911414	636168	10040900
176827	8841199	10000824	699430	10032095
78664	11057544	9113766	895962	10910746
186700	9293386	9071842	2897692	8046751
299059	9766394	9993272	1188588	10859891
166799	10027633	8959729	232020	9458568
171610	8968641	9888129	730439	8530852
174350	10974131	8396583	914348	9001844
179410	9041600	10640811	1029548	11000034
211186	8919134	9956054	118420	8011473
196206	11016010	9030337	301489	8946397
170291	7935887	9165739	514359	10120971
171585	11225190	9789709	5005280	9979234
186150	8861301	9501152	637698	9052879
210442	9778341	9941858	4796619	10989073
112254	8980000	9540007	332910	6821082
169965	11216652	9107279	912379	11211229
172038	8109283	10896534	1089549	8806067
89772	10774599	10252096	1264165	7956353
82177	8997664	9946990	148982	12171130
73022	10946081	6827793	147637	6940744
179607	9067743	12015219	606391	10944002
284347	5933061	7134408	197113	9165017
155346	13893056	9881552	123747	10812777
168604	10152536	8975300	128454	9010959
172066	8838844	8134504	42225	8118689
174258	10047632	11822113	1501092	11760513
203197	10048294	7981885	964459	9057749
208837	9151012	9515225	403410	10109212
179380	9751337	8829964	404800	9165306
156250	10002454	9701952	966907	8693142
178571	9296369	9320427	108701	10032475
257800	9740961	9682089	361251	9013841
108490	10060106	6933032	1040470	8247046
110179	10001780	12048826	827570	9819743
112449	8958763	9107753	102814	11811340
114040	10994600	9933706	248754	6999014
184596	8945653	9964932	542689	243831
217453	9923007	9037136	414602	240561
194643	9124172	10905901	451318	5387445
187822	8901002	8144983	857461	12098939
154472	10132983	10909253	687457	7982936
154933	9905027	8961015	345555	9964700
153462	8851479	9018440	178434	10025571
339168	11121165	10282448	364734	9976370
162475	8882837	9808701	144634	9237880
162266	6131694	7949458	2258507	10016062
626265	14966652	12031220	606205	9879413
8498865	7124208	7907748	694935	9804856
11583292	10724371	8089970	316829	11032280
8891903	8090381	11007992	59873	8082789
10137870	10115058	8236423	318708	7886461
9996245	8800709	9938665	737172	10954945
7882712	10042644	9699264	65829	9215236
10022234	7925168	9249510	537541	9077426
9049861	11977947	10051642	433523	9856208
8892696	7908018	9704989	3277917	8073171
10020465	9955068	10103236	943893	10731027
7984211	9085560	8905248	297817	8079803
11054927	10046279	11015155	315267	9442402
7927760	10905327	7982560	499533	12486443
10111825	7937817	9312467	367622	7186247
8901362	11122310	9768630	2005116	9832255
10070609	8989236	8955444	664331	9938876
7996543	9940278	10969555	1068256	8974708
10938678	8930868	7172175	311995	10016757
8036644	11021355	10925481	709702	11141712
9012387	8994965	7869466	576889	7790859
9864744	10115067	9963063	817557	12205522
7939338	9985451	10121057	504167	6849883
11113380	8936106	7904852	1300329	11965959
8000295	931655	8937752	1237995	6977952
1048195	1504034	10054005	1854237	12113890
4866121	2694103	9980423	1588617	6972015
522498	14897221	10061517	71840	9871523
9778023	7059306	8389777	256165	9319292
8884570	10844881	190490	107148	9034397
10851451	8980111	8357238	106668	9150230
7957715	10056964	9014836	239488	5630671
9149686	8828868	10076352	592066	779778
10888252	11169755	8924272	92884	14359433
7902022	7859857	10124112	1979731	7672175
8983905	11002673	10890823	826187	10126195
10018460	8976789	7957846	745590	9892758
9422960	9946017	10994053	3818664	7846992
8802944	9981493	1301238	860319	11957345
9784252	9119457	5722425	1064455	6913397
9011169	9999108	10198826	444985	12014444
9181698	9985250	6681404	888993	8170036
9781971	9879295	14108128	179256	11016154
7994638	10109337	197568	3556737	8859711
11057179	9026208	3702291	853539	9951424
9013427	8910879	13095971	624439	10189552
9994270	11078854	8078475	502747	7683199
8970351	9828582	7853493	1022029	12250708
10362562	8982648	11010240	597833	6833049
9622943	9086973	8991165	925290	9938983
9995716	12115237	8943779	354382	9044885
8991842	7827855	8998040	1599525	10061501
10452654	9934234	11031916	701175	9768348
9526878	10060886	8101271	855743	8214941
9958927	10132051	10889162	604714	12861959
8350443	9037952	8063356	409014	8179526
10722313	9732304	10008822	1051058	8801962
9043524	10065803	9017055	1004365	12102673
9983591	9924790	9886184	217721	7937786
9887981	9156165	10107799	349765	11114561
9110608	10175300	9175581	528737	7814166
11033911	9805880	10130148	954916	10204182
7911218	10081759	8610595	874592	9331889
10090815	9771062	9947273	579668	11596237
8882998	9097856	9050863	604244	6916892
9057634	10103578	8940859	100834	11893197
10097723	9996568	11061132	226026	6986938
9819077	8995750	7898187	1567452	10952801
9012287	8829512	10348547	326252	9023794
8995323	8374270	2853903	185507	8041890
10140388	7605651	3767386	595566	10912903
9876444	13943113	10134736	943981	11063038
8012021	8181187	9854066	811436	7176267
10053788	9844751	9992766	986102	10838398
9945022	10140686	8083292	598130	9188838
10123632	8971203	11230315	862705	10962294
6900446	11084621	8779731	503685	8811175
9922158	7774001	7909156	1103498	9953687
11285467	11999613	24013412	5536923	8344820
7837200	8074649	6377569	1548977	10780429
8933530	11059491	10606261	850551	10222286
9319376	7831110	9954279	1383239	8686430
9700708	12108953	9165697	695224	9029871
8993065	7872538	8837321	1102521	8989758
9929305	11003284	10029035	4389420	9795310
8164764	9110698	3965101	1598714	11344583
10155869	8913004	2039091	711320	8760065
3710635	11011518	12045691	1946772	10055267
3401778	9052207	8885995	447571	8914016
11630421	10002228	9115584	122274	9937760
9175653	9919993	8910127	733599	11208114
9962199	8976081	9170409	233552	7963542
10863763	10152938	9782966	81484	9947374
10045806	9831400	8342847	410752	8805263
9041101	8901100	9771587	971079	11151256
9882280	11151316	9874044	999721	10224151
8978109	7074566	9967433	174608	8707925
9980575	10761080	8991885	259084	8966436
9989062	8226060	9122698	1003597	8899363
9122244	9745985	9271433	2550376	8995270
10179031	9064840	9841971	3234431	11092592
9716840	10944887	9831004	1093132	7001607
10022339	7978674	9985110	194760	10955817
7990503	11030084	9085583	397587	8992843
11254570	9111874	10900539	410637	9924956
8698621	9824880	8031153	539415	8276124
9039633	10959863	9254220	688047	13083042
9064140	8022668	9682522	894703	6324893
8894487	10202953	10025374	2756571	10331265
9984170	9762704	8993528	854577	9936003
8131938	11047221	9062951	476402	8031090
10248989	8038108	9905485	437598	12005317
9689706	10857892	8461742	451613	6987709
8973055	8035749	9670276	209771	11087954
9992183	11061636	9469923	209007	7825640
8286146	10107145	8746117	381493	11069424
9260702	9801382	9997206	4579705	9029672
9409644	8041518	9714825	418025	8946671
9257722	10975460	10024944	856024	10915420
9778056	10015821	8113353	241753	10235620
9977912	10181782	9855607	650004	8824725
8957914	7905154	9074257	343402	8248795
9432245	10861628	9940889	220958	10739389
10542506	10086363	8955497	1353338	11914227
8973799	8921650	10273657	447181	9085739
10324552	10201015	149942	155726	7930391
9754954	8794393	6611280	675741	13018065
9099774	11088598	12967871	249648	4868860
10843168	8880388	8091093	480374	11274096
9102861	9986643	9901930	518530	10872943
9217498	10047615	9037175	715843	8897327
10713795	8910332	9090617	572042	10155774
9012573	10096011	10022874	876563	8938273
10289363	10107113	9914595	351540	7938790
8962573	9793501	8000796	270284	9984494
6768415	9256166	11129505	581865	10852811
12955737	10724633	8843630	773211	10228717
7997730	6167987	10008062	478318	8787527
10068396	12866900	10069496	4978655	9977729
8907054	9104677	7828954	69949	9104367
172565	9948904	10082855	812313	9983204
115781	9983431	8977583	966674	9187193
42007	8928918	9955052	1048025	10619016
107842	10009480	9085327	697760	7037514
110756	9950647	9947701	508066	9959600
120749	10038209	9285090	981336	10017408
110753	8986100	9695754	209530	10176940
241472	11068906	11082944	818074	9810087
104380	7920731	8211133	1008163	7139273
105919	10891732	11727842	827116	12017191
106599	10117214	6987769	1208730	7815934
107251	8105677	11053248	695955	10029174
108737	10801407	8967881	437345	8964727
3563653	9154230	8952663	985104	8316741
9832183	10027408	9306567	714546	11680209
139615	9747602	9001025	961167	7894511
72426	10029190	9635026	1237513	11049451
108317	9959836	7972424	804123	8946052
107662	9108595	11026585	1016560	9994345
108825	9993849	8940757	2336636	10957152
108995	8955283	10043013	375657	8134783
98666	11026855	8309944	352268	9938849
113079	8939777	10730335	674572	9045869
239621	10108272	7935110	430607	10927403
108688	1833477	11149832	225017	10241520
92727	4963520	8977617	746677	7922689
108055	12071113	10001474	598961	10880083
108671	9218758	9160086	3409728	7878955
109682	9725036	10768696	177502	11037362
120908	10065600	7941690	652348	8055076
113484	8976218	10004646	240777	9875325
121320	10988811	10076410	638583	10116458
131478	4124639	8040725	943208	7799646
114228	1870321	9841604	743337	10074386
108892	11918173	7697697	685566	8974308
110110	8965877	13331980	927553	9098479
109933	11207973	7007031	319770	10830948
145417	8926703	8962161	546602	8150139
170177	9911506	9997449	226064	10917292
81504	10029568	8992617	1719787	8914950
169252	8946336	8966789	1060951	10090181
53022	10878462	9004787	868041	9089129
107113	8116532	9208042	444105	8093540
107502	11004952	11011549	724079	10672310
109400	9079565	8759012	480971	11258549
110215	9879981	10129512	378849	7865311
111670	10024939	8912642	211264	11039152
124565	9950833	9034814	924224	1127649
118399	8980032	9984787	310360	1010445
133324	8983850	9993156	770045	1678748
107149	11085525	9991498	663445	170239
107530	9906227	8973221	563273	11866622
114898	10025437	10032837	954081	7055606
109276	8036706	7917179	239714	10011256
110344	11870685	10275163	551879	11860365
112014	6962746	9694265	1273678	3209399
145137	11149539	9087444	383782	1805829
75017	10867258	9007919	505332	11169056
110516	8024278	9992010	618787	10862726
520172	9990632	8057710	786672	11006303
121887	9979124	10148350	972868	8131586
160585	9157447	9782129	123517	9963964
240471	10835918	8080623	317461	8802777
166093	9025768	9860377	70049	10327458
115591	11118509	10043412	3776721	8845613
131385	7837014	8021447	713142	9891513
131999	10061728	10942413	391927	7861227
141107	10062420	8479447	661747	11279731
122179	10164122	9663075	696500	9740141
479116	9657029	9058114	755237	8052166
118865	8976331	9966552	262671	8833302
119887	11097589	9837883	88774	13251577
85797	9089581	9330661	1126326	6821096
145256	8803922	10592701	424519	7891408
73520	10941182	9110712	195238	12050771
108864	9194885	9192860	178195	8028647
107468	9954200	9761709	193489	11169449
107780	8915226	10050367	446540	8721190
107999	11114457	8082470	323038	8174455
108012	808506	11034476	562840	12359033
108969	1372992	7804414	345975	7526560
110835	1919001	10006492	3638783	10059895
144531	13898866	9026922	791002	8915007
87982	7959216	10057866	193315	9240477
108796	10890467	8017079	353376	11789996
106329	9086591	9913280	615594	8310030
106629	10085267	10066389	370832	9898342
107425	8746997	10039992	62347	8842655
47949	11006436	9897009	1588472	11852832
108417	8087728	10205394	945920	6159075
109302	9227098	992505	544793	12859542
111917	11653995	5849401	666827	7231231
144937	8095186	11966413	73866	11793104
139286	10962053	6922426	672963	7974268
121737	8968206	11014123	420281	9947602
107335	10029781	8476022	812350	9014398
110418	8919319	9767630	209159	12975363
100035	10990499	9037825	518279	5139554
112404	9145106	9766170	69139	12045127
112315	9840335	8993228	345796	8773164
145648	10060743	9961646	4811245	9036048
254834	8875088	9995343	152217	9087392
151931	11065077	9054087	863382	9832104
124933	8978171	8922193	1036382	9991292
108713	8993344	10043899	3206606	8286377
118921	10926992	10047091	792591	11880058
110468	9210856	9997094	533277	7907416
72213	9923660	11105170	554670	10916476
100120	10020667	7854110	442677	8078739
138890	10061725	9976401	675781	9840651
105872	8916492	10142990	697583	8199046
113744	9956433	8915582	162625	12921198
108724	9955892	10007414	2108892	7974582
109376	9017777	9942919	408042	10989339
109333	9907754	10017333	291951	7938749
111605	10127953	8984529	369254	11083682
105071	9973660	8976690	879376	7396041
77287	9083964	10015866	450946	10652709
134086	10760635	10046984	191708	9036571
105373	8144559	8063733	508352	9917460
106303	8223291	10242890	1778568	10806472
106961	29950629	8570560	298499	7023054
116447	14724297	10066909	810982	9928683
112311	6967978	10018071	395794	8216677
112165	12482311	8930235	76829	10849870
316308	8505255	8987324	501709	10164929
92307	9061034	10044778	2483180	10818633
113541	9860642	3076876	1598143	8159623
107230	11099105	3029063	171956	9961094
107452	7990887	11876869	1017715	8884218
108417	10952223	9365237	713046	9933614
109334	8997480	8594081	896088	9015877
137701	9986227	25034970	2357193	11006682
527762	1031735	4991978	4377416	8924162
116344	7037333	11063921	411572	8027311
105117	199761	7214552	93445	10060145
110008	772787	10098610	156332	9170733
110520	6942434	10590447	766611	9949646
174489	10125867	8937558	413487	8855953
113022	9881544	1049929	300308	9949339
110253	9870190	6061585	370978	10038126
108243	10155683	11982361	184906	8080129
107505	9007916	9966175	603479	10790383
110281	9864768	8924613	391581	8283300
110133	10065143	9013097	672897	11874292
97843	8985543	8977222	1456811	7867973
239400	10962236	9007692	302228	11991180
104379	8915992	10057375	1006475	7196224
105604	9049764	9965237	1183445	11981091
106172	10194763	7893811	186525	8852949
107502	10923559	12121123	915841	10031893
205117	7885709	7265905	317788	8151941
208385	11049808	10649009	136978	10814611
220779	9803104	9978208	199340	9000384
6246678	9018389	10141500	161562	9245263
10663188	10144078	7982338	690873	8750758
11149398	8868263	10946155	2164213	10037148
7885570	11119911	8000571	566969	9034160
10021237	8963708	11058708	879021	11911179
1911399	9968163	8905998	87351	6885540
136317	9901501	9048933	181948	11181351
150362	9101738	8871395	262015	6856332
114241	9945576	11218778	402108	13119852
208549	8986200	6908910	951876	9282549
149654	10931437	10893827	871187	8686055
134924	10150196	9951312	281215	11818950
125696	7878167	8044246	4369599	7081934
120139	11057356	10268911	412045	11983776
106113	8023609	8949992	691347	8976974
366158	8965253	9747830	482992	7944193
119367	10892891	10050897	1056200	11111651
84213	8084467	9979790	85656	8943982
151951	10853226	9045461	744093	8002618
110414	8120833	9916203	350719	10161702
88401	9971814	8948011	3371374	9145706
107795	9967417	10074055	1248333	10853018
107902	10040520	8912801	134887	8901517
108553	8973262	9984962	744775	8994665
108624	9849808	8217522	167608	10862526
109932	10101944	10082023	579773	7957579
115587	9959272	9034851	510432	4946873
145843	8912530	9756976	297356	3052580
402712	10174702	7906738	478567	11887874
119153	9945109	68842	2263454	11061304
124898	9870530	8009157	955745	7095355
111539	10158465	11962119	240177	10008254
112222	7958361	8131162	229990	9049698
145618	10916827	10920384	592522	11956813
219647	10068461	9024041	874034	8905963
117895	7962059	8043863	797971	8985026
109862	11974610	10830549	273161	9110243
118442	8966662	8322860	813263	10845072
110372	9242798	10703707	839762	9142889
111353	10788706	9052613	848213	8926782
250940	8970393	9398481	828489	11102044
107460	9998580	9773610	450909	8031961
107349	8973051	9712934	1558674	10862229
114412	10944299	8179311	2607426	6883037
109657	9030756	12092501	127082	10314411
110847	8996904	7728251	1009117	8836261
109527	10957030	10107730	470084	10880812
357487	9111474	7930701	1526669	9992998
83969	9979777	10184825	888613	9000633
50618	9964626	8837120	165751	9832948
106923	8924754	9052885	4234492	9104534
108150	10085839	9276689	530493	9478175
109493	9885112	8859121	3122150	9390898
99847	9135068	9676286	426885	10022016
116142	9861108	10060509	484485	9384775
113867	9088466	9003573	952369	9638690
146044	8860382	9973243	725900	9987167
132531	10208515	8985302	421625	9103855
106963	7924428	9282441	1065870	10922694
107682	9985528	9696466	3827142	8934281
108032	8046916	9030413	1167584	10313769
110921	10846391	10324078	901609	8915588
103374	10045043	9660691	570816	9040619
112930	8800646	9398435	619788	10801397
241287	9110579	10074634	443969	11014642
128956	10145464	8762924	342261	6892442
127592	10925942	9817529	573894	11033955
129385	7945129	8929505	122668	8969898
130565	9989188	9994095	983685	7977351
132157	8902434	9012757	855376	11020332
132679	9989174	9300815	933544	7892029
160988	10078186	9153892	505962	11215929
311104	9100328	9872798	648774	8991222
117048	9851182	9759539	1342917	8887982
85137	10001913	6749540	1389829	9047482
110629	8869409	13173278	173017	9911522
242779	9090639	7004856	569641	8451062
299592	10315884	9404939	465886	11426635
114362	6788785	10674715	468134	10156342
79296	11966839	8157904	926488	9048085
112023	7881777	10787369	991992	8985319
114476	10033824	8147157	423945	9827291
110396	9962668	4975534	3975254	10016991
110697	7953489	2792818	93615	9958007
163762	9890917	10422506	1499820	8203920
131929	9123689	9841736	1317383	9776941
105982	9902041	9794320	88390	8231501
106954	8145631	10038366	141531	11904112
107355	10904129	9987335	632294	8046624
108060	9914536	9131137	107404	9950806
108966	8113580	9895723	222128	11083789
180875	10907368	8989942	651774	699962
136851	9993944	9139911	113609	399282
79919	8220547	9777492	418842	2638239
105530	11718362	9006163	769474	13091573
106225	7053453	9154327	226541	5933688
107117	11031598	9922871	579353	10925356
107977	7982922	8996206	329639	11064005
110463	10925937	8906387	619341	9126341
110839	8166233	10088962	752169	8836880
101572	9820700	9182933	340606	10953321
136133	9027747	9741085	878167	9015724
83491	9003126	9275223	119518	7978749
155478	10058518	9760071	654418	12083215
137260	8927823	8926482	201070	7497997
129021	12013967	10013673	180015	10499996
130900	6950350	9063268	210942	9836146
132773	11060387	9976039	4510105	6979904
132499	9876043	9046281	386929	10039478
139893	8235071	10980068	776131	9973507
274930	11732916	8969881	209121	9090737
116376	8052818	9400092	126354	10887633
98472	11101652	9593038	2541185	6984711
109842	9875576	9109074	95403	11078934
110863	9005410	11997554	145575	9929391
110712	8946588	7941628	818354	8108937
287095	10966509	9060012	265566	9898458
89464	9049026	8978369	2384608	10272844
115349	8920855	9941492	550231	8812742
107594	10994492	8943865	588269	10972307
107898	1138167	10013105	1006357	7887228
109083	1291672	8990832	1268861	11984272
109864	2181162	10076015	3098737	7057862
116340	14395390	8043070	1620161	15915196
136424	7054356	10903497	981186	1256716
130641	10067963	8930499	1230677	12922921
106346	10032507	9329837	3912678	7756893
106966	8852752	10759503	1794459	9021670
107756	9065529	8947444	1092296	11093226
135596	7200145	10035815	998189	8208509
112213	685020	8850710	571303	11651053
114552	7147893	10171450	679709	8024563
136426	14758531	8881770	1121295	10134461
65524	6153225	9048892	561757	7868114
107102	11024036	10042800	2189178	12067463
105907	10007163	395326	779390	8103595
106986	7760730	5678526	2183662	900204
114438	10186069	13787871	818889	5995344
99293	10011716	6092786	467523	221286
110402	9976328	9953758	1009030	646419
111730	8891748	10044262	3823670	7223521
162342	9923977	7970470	102985	10807938
77372	10082950	9989349	125714	9057411
107454	9830498	10024466	671673	10858757
111763	9221047	9914563	963905	8103458
108069	9958458	9019468	1262379	11900991
108685	9974987	8079783	4446374	9036612
110244	9006449	9897473	1227221	11306830
99444	9830474	9967078	194291	6500645
111672	10226718	11109919	167000	10026640
116429	9886009	8016303	718200	9234039
294032	9014785	9924722	122137	9788557
118180	10955324	10053902	567752	10050292
107992	9116894	8902120	501564	8090924
114803	9792259	8983333	793511	9764228
110131	9050970	8950664	199923	8543360
110508	10925954	11001521	4623947	10599340
229519	7992832	8056947	925281	8022666
83987	8399239	10017689	1017640	12016844
79133	15624283	8182028	599587	7826418
106650	4071132	10889918	486781	10969971
107624	13833771	8835053	519762	8961945
107949	6191277	8389088	325160	10118405
108810	12984189	10665382	760070	9119605
116796	6869285	7948112	877993	9864322
111558	11137738	10339649	973672	10123764
137504	8870355	9663579	2703419	8989613
56216	10995011	8988273	3130100	8749894
105146	8884904	10010706	75796	10024018
105760	9019194	8004122	403255	10079898
106714	11085314	11053253	455622	8961780
107577	7847252	7959787	624306	9018369
109763	11028283	10973472	3032548	8845948
109990	10000150	10161609	400085	10082855
110277	9096541	5036971	143370	11025809
115961	10983831	1832670	525575	6959510
90113	7990604	10966906	2184904	8889064
134148	10917484	7109178	139358	11219020
105690	8107575	12904341	523081	9930685
117202	11860357	8028574	281059	8938937
108640	8083564	7915649	219766	14170838
107911	9939849	6027463	109342	8851908
111087	11022537	1989672	115682	8978108
109760	7885220	11982935	214685	9985972
115570	11096861	9011678	652581	8909387
338500	7917093	8282418	972501	11066361
114446	13114064	10790795	906430	8082872
88132	6927617	7928272	581538	8981392
108655	11067496	11013394	1019418	10916851
149818	7856281	8130667	344372	7192952
155578	10469356	10791258	52168	10778541
351642	9564643	8032967	137642	9819062
1513986	9999766	10052211	316942	9177278
261778	9920435	9023384	262833	10002418
74342	9043917	9951246	497043	10910736
132936	10983698	9212209	728752	8032266
133177	7959612	10261154	296046	9889490
192591	11015260	9496196	589598	7975566
229613	9071331	10031228	739720	10997764
284910	11031620	8198662	439743	7977780
154009	8946857	10801919	252967	9398412
112342	10034755	8139812	412028	11720818
134091	10098149	9954291	217962	6916013
568641	9812205	9072165	785606	25099544
105776	10080463	9849693	251112	4879366
106981	8102148	9241479	94768	10014348
108564	10077043	9269436	885470	9969330
118949	8803397	9387347	593976	7136519
110060	9958144	9120007	231710	11858768
253534	7957824	9965673	171939	8033795
135739	9969856	10208971	86840	12017580
153221	10090467	9748907	3469111	9160142
137795	7953059	9241061	359658	8044857
124322	10951662	10150424	115375	10701904
166334	9046400	9767941	572351	10161651
160218	10158388	9773233	320854	7747004
191367	8823290	9031537	235467	10183955
218749	10025213	11042937	1686381	8880755
153889	8896244	8133381	709118	10057718
151968	9970988	11898741	374550	10206917
147393	8157568	7015660	290451	10876204
145769	10884548	10130179	529286	7172475
372952	8993280	9800532	368509	7587156
130701	9096681	8971595	460545	12202214
139131	10027349	9982276	230426	7113149
152770	9864806	8135026	172352	9882709
153253	921553	10906363	927477	9807827
346943	5358730	8086594	3861552	10066701
165928	13812920	10984040	786149	9195305
146821	7118502	9066064	1131845	9864164
143752	9884628	178064	421227	8160585
143116	9914926	5844136	813724	11688981
154305	8120403	13836615	50222	8982335
310722	10132400	6993856	123478	9026599
275450	8712168	10976689	496928	9996247
202556	8960629	8978711	141156	9936174
167126	11187175	10089115	829050	9122902
161118	7858455	9006952	478763	7925810
165071	9956363	9903938	4513137	11923678
145051	9000476	8115826	482616	6919828
153985	10060908	10093922	1463770	10084299
154248	8869920	9831821	382194	10096660
142531	8547657	9159551	176949	7903495
445606	9668373	9881159	4156060	10221720
153564	9018606	8936636	642523	11762384
137418	9859660	9921930	115745	6933623
164377	8920480	8175072	553178	10118851
159288	10002316	9957180	172086	8789663
142744	9005043	8938294	1984137	10094211
191256	10016541	9928747	385177	9455113
146889	8193310	8939332	785040	9440409
146379	10052555	9027509	286338	11003338
144255	9727665	9092583	948214	9095414
143468	7993442	11029237	52566	8919880
171172	9399433	7893020	480217	10111182
587899	24880118	11010635	1163128	8859049
271700	3554972	9012558	1158310	10188911
341293	10186013	10133062	3812955	8807428
185365	10941177	8836975	619634	11079400
329995	9115662	9157523	404068	8991014
354700	10240089	9898635	660072	7998346
210944	9733144	9940009	394195	11029539
166742	10011191	9019892	154435	7884567
171806	8943974	10100760	50887	9977629
180397	9018113	8905973	505483	10050509
206150	10953423	9938619	546797	9341852
201094	8936601	9339109	594650	8736577
155186	10214842	8723603	227805	9889740
158634	8919854	10027108	787914	10124590
158036	9937793	8513438	146619	8072425
157006	8942051	9441273	286604	10791471
169748	10055336	9199623	198645	7887137
178237	9542970	9758364	232011	10184039
151074	9382375	9959331	564489	10190373
166385	11212820	8989099	267913	10781861
180690	7786469	8971678	2986531	7961650
178300	9216387	10101157	469789	9895390
104057	10811850	9970392	157309	10970215
239839	8104184	1141266	646127	7102874
166656	10215495	5771231	2810800	10800715
174964	8750021	9970084	962288	8093109
169883	9923797	10029580	508927	10993346
223456	8425608	11052082	86861	8976610
94815	9597363	9018841	1003692	11081521
166307	10002069	7949388	616372	6910913
132538	8233493	10926080	902893	12218882
86255	9820517	8041330	4175076	7686352
135064	9258932	9042029	160276	11125766
172710	9062433	9991632	813511	8339247
203033	9672878	8911942	671871	10634283
272209	8929420	9331001	475945	368130
75853	5200226	9669600	240264	204699
176003	1941613	8248349	337946	4620214
174994	11852457	10809026	425292	13783711
169284	8061335	9070391	208887	6976344
276563	8980003	9956420	457406	10935240
167042	9924535	8917463	613212	8040249
169094	9082016	9995049	748650	10965235
169301	9003030	10242704	1057425	8466694
177302	9120296	819305	4023765	11545790
197454	10004642	4319248	330706	8997443
183371	8831716	1674944	496671	7956330
168587	9232410	78522	169237	12018307
162751	9206120	5848840	779648	6117819
180450	9493777	12351735	150849	10945367
374582	9080084	8634083	892275	10103301
163133	9893862	9989973	1694387	10976199
169908	8251576	9124112	785089	9794727
173765	9833574	9908833	507485	8253651
175230	11016580	9084648	70697	8905974
206124	7122546	9937072	555903	10956201
217473	11921691	8047019	338420	9874477
166970	6944323	10959805	4996186	9023823
170526	9984758	8258709	577880	10130467
168546	9019661	10768538	595105	8061346
359396	8964012	7952506	720171	10751969
155960	10021214	10221866	1131016	7917525
168707	9931114	8717320	1211296	10060823
172805	8075752	9257016	2516571	9239746
172512	916111	9777092	4014777	11840005
214764	310042	10265940	2792716	5908543
83439	4799962	9764048	1038782	12123305
160324	12891156	9939177	977864	8778025
172377	6351757	9166854	973967	9067043
172198	9968750	10901344	1085801	11930832
173607	8910376	9003035	879686	8319655
207046	10752971	9946172	637880	9623613
116810	7953368	9037367	878744	9993887
165032	10168482	9288746	743400	7935581
167993	8904066	9663522	1060878	12330880
171855	9885468	7997867	147465	8875473
174949	9012119	10982866	776356	8807478
220947	8997581	9365431	2804179	9960459
234664	9286389	9691522	1406784	11066001
173309	9653151	9032116	211062	7973362
175977	9043206	8996491	295880	10072433
186446	8935957	9991453	563342	10064397
202897	10055682	9132460	1649554	10019255
93809	9038666	9803701	170421	9003977
302173	9206014	536351	144566	11870210
171695	9085785	6813422	1073404	7186694
153903	9129897	10065662	1899542	11789864
155761	9485870	8902862	5760730	6970897
151139	9058128	9683359	991040	12076739
169453	9913403	11214606	726718	7881045
148197	8155887	9775470	1090727	11075390
151827	10106917	9107190	907263	8966439
156202	8954357	9938083	457910	10089287
931424	9808446	9125337	1146131	8916578
57293	8972041	9278139	1829092	8910037
54798	10100621	8749521	687563	10965629
67760	10005507	9820478	370955	8075369
72705	7339310	424053	634668	11928397
174543	13656881	7546675	754539	10120492
156834	6952068	9976427	2456096	8004481
141893	11304729	8973560	2168501	11165202
142849	108416	9593378	453182	9793268
150696	119963	8906851	387576	8031043
137815	118300	10707318	137909	9927999
191281	110386	8009679	769082	9954664
333561	141842	10887576	147760	9011023
87590	63334	8124751	83977	9887242
186871	105182	10865740	557466	10083945
182689	111938	7909420	327261	8989739
222095	106884	9324023	883805	9049455
154353	108635	9836856	1035858	9981187
171598	109295	9947191	966699	8977272
168219	109029	9899535	701852	9960380
340992	109793	9102727	2109003	8946829
190861	344952	10861587	269347	9967956
143582	115390	9080137	227024	8092622
177556	107805	1015859	99042	9926527
186135	107404	5995537	1546002	10997959
184311	108072	12944740	266612	7308302
383808	108833	7419987	171606	9797323
174019	109748	9481650	181270	9791810
178423	163527	10030082	174205	9029328
182341	139966	9037299	3188975	9086922
