CPU Low (ns),CPU Medium (ns),CPU High (ns),CPU Medium & Memory Intensity (ns),CPU High & Memory Intensity (ns)
212315,160071,9918273,10743434,9003651
257876,216397,9061205,8288342,10942262
244408,121583,9952051,9684508,8003423
231398,135373,9373260,10025046,10084385
203504,125779,8611318,9039285,7753815
323125,114921,10068944,9047408,9954561
257934,120114,11075089,8845803,10348676
208281,137614,7946860,11048111,8698318
175643,218998,10041990,7953979,9959719
246194,157669,10021270,9149685,9017513
179801,120032,7872697,9808624,8922374
180688,122078,9948392,10035452,11095020
206175,133244,10204208,9084053,6926583
267111,143572,7866266,9994388,10076275
196139,99414,9955297,10126698,10242598
285631,167809,9035147,9775234,9894992
181620,129298,8966297,8152795,9699865
222415,130390,8936691,10821297,9038376
288527,131159,10132701,947233,9244913
288543,135986,8894433,5993812,10695241
203697,138359,8968917,11052425,9047503
243168,245818,8495378,10133602,11001734
258457,163651,11505418,8003696,8104971
252247,166564,7013665,10900730,10009773
204146,347739,12036485,8967361,9882141
233411,317585,7926161,8874039,8954200
327025,427265,8075488,9132936,8205309
263695,530537,3996288,9911322,9812569
201618,200979,3101574,8999044,10101815
241249,454800,12040594,8906223,8807051
271612,166124,8837721,10103474,10078947
182818,167527,8936946,9190760,9963101
206804,180425,9127481,10764573,8098919
198380,156882,9860826,8127873,9840097
503353,191225,8352889,8897575,10981068
212937,138492,9668338,9885924,7983480
241842,445612,9994451,7102979,10036184
216050,200835,10096036,13108795,11091759
147916,108290,9898418,8868545,9968575
207853,108664,8980303,10877660,7992974
218217,207507,9966377,8084875,11021470
741305,244569,9965243,10011314,7929007
1361405,286257,8445448,10078643,9215838
490297,121610,10589787,8916629,9793718
13013987,204048,10894627,9099249,9068259
8876156,175623,8027008,9853866,9948370
2134310,209787,10026307,8851201,9894667
272625,131005,9142935,8994584,8063223
115144,207328,10768928,11140291,10006610
137292,206534,9013875,8050924,8940061
109516,208065,9337240,8899467,9923642
88885,251386,10684009,10983784,10091095
284704,290979,8154184,9062668,8888915
212297,205264,10818480,9075172,8975847
211413,112553,9284387,9902443,11195392
454335,620547,9852512,8009394,8898618
237653,209001,9837171,9956856,9956892
218831,206168,8987184,10916722,9000077
207684,116809,10006855,7966729,10973035
253735,192712,8988505,11087194,7940651
246412,848412,10076418,7967889,11138260
423606,81157,7967532,11109675,8837467
261931,228644,9938650,9058914,8112929
329848,61362,9154019,10702350,10981760
209114,136640,9960192,8137749,7920026
214373,134302,8182744,10033382,9019818
199055,136103,9886686,8950857,9897155
108589,136294,9061642,8815717,10008107
218556,262235,9823741,9189860,9015885
254118,217230,8968510,9852945,9125085
236999,205717,8986255,8989529,9875332
298413,158830,9241255,11057571,7878169
217573,147600,9765549,7881926,10378064
209420,345467,9019152,10232351,9716021
190896,210679,9052839,8996819,8989491
264931,223427,9964311,8845743,10054953
230764,207912,8987837,10994021,8863134
262891,241104,8981537,8033260,10163972
225277,263450,9383005,11027198,25841146
321593,196625,8882211,9901363,3182268
203189,180827,9744230,7982224,11987767
203215,259791,9939273,10018776,8040035
200604,134718,8092368,11010995,9815591
265233,107800,9975379,309353,8905301
217022,108664,8955815,315725,9999467
240922,194755,10005348,3359881,9051803
253028,203192,8338304,1903153,9890706
272014,239778,9701214,291797,8155887
108736,142438,10085510,744009,10978106
202778,232531,8049663,3938811,6932389
215616,200884,10211818,12913255,11297937
237337,118833,8599608,7993676,8702169
268575,111924,10982425,9422923,10907257
291254,136124,7020098,8670434,8203514
353822,256427,9980094,9864144,9881560
259962,114283,9259109,9385562,11018155
122322,108780,9085179,9566594,9045720
186237,108626,9736549,8992566,9964149
222270,111199,8981485,10168339,8286433
228649,120803,9270413,8996673,9802512
276616,275852,8958129,9965919,9905784
281050,153876,9737062,7957945,9185097
256478,158610,5360393,10112158,9767496
205062,131536,1894197,10847383,9117921
249335,135855,10749481,7954441,8857864
265393,134401,9203103,11055493,10157311
123149,286017,9730987,9049805,9849128
196443,109511,8153943,11117575,7979600
210570,206201,10024450,7879568,9901833
237601,207398,9271864,10838032,8996646
269793,226009,11626672,8103343,10118946
223245,213621,6977716,38004482,8827013
185260,121139,10012187,14126547,9292485
299301,204009,10010000,205421,10829979
203966,109153,9019339,1138032,9011255
210315,124385,8040935,1564477,8944803
201543,115967,12845163,13915181,9976278
297942,411441,6991414,7037582,9965355
274620,158874,8192072,10928014,10220108
207586,180131,11142381,8065580,8902008
194535,210183,22772972,6919264,9877309
267674,178083,2879985,12916706,10070938
209017,177054,12231476,9080891,7034827
218630,242331,8786784,10047046,11104364
217069,110511,5071207,9870361,1132006
220386,152590,1025758,9049946,5729593
174752,132561,11944162,9078817,10794271
265887,113907,8008069,10977000,10020345
201949,238438,9937918,7927170,7022188
201191,203912,9118967,10958588,11301603
327002,116508,9905119,7997431,8898778
274878,109631,8951734,10052121,9866527
203558,109349,8033829,8903484,8971633
236089,152509,10033280,9469146,8891314
253025,162230,9402408,7551432,10110666
260095,181052,9603091,14112177,9989400
200429,65623,8899041,4974597,9139035
209437,105764,10156681,13109671,7743739
263525,106812,7833431,7765538,28028671
391162,117369,9937316,9185226,1936075
158258,108450,9183822,9925843,12026959
221336,109506,9197855,7959921,7986080
254007,154196,9725650,10949558,9928671
165075,139664,8975555,9006307,10059539
304015,132746,9073087,9997868,8008266
244970,105950,9879697,8936728,10119450
270238,8282375,8954786,12073539,8876310
242420,360362,8178237,7022686,9233453
220823,501144,10851923,10951269,9782076
210552,4890641,9330982,9061361,10046843
243957,79690,8743131,9087088,8909913
91735,775839,8947022,9879673,9962062
219746,1920175,10093887,9005271,9092230
229403,2311706,10120895,10061579,8950166
233942,794459,7797213,7877438,14015213
288627,52861,8936955,9870013,4894192
297242,141974,10124795,10119312,12133689
200602,163564,9837978,8891466,9047493
201521,161204,7244025,11148166,8749195
244223,161590,10859227,6940266,11238754
261086,101475,7938564,10893244,7881841
233851,67155,9922284,8094573,10920795
228127,101601,8995535,9980045,7944966
344504,139575,9025200,9056331,10158727
227045,280120,10044943,10858657,8835410
215508,169772,9139180,8993997,9124818
179718,174560,476277,9981438,10931488
287485,78040,5464881,9989876,7982716
136603,106315,13913076,9032254,10010336
204266,157477,5983079,10000298,10016894
137776,186335,11016445,8937972,8028717
260410,173979,8007943,9955954,10013058
255614,129953,9969000,9081953,8909454
240691,329959,8344267,9028819,9101169
216839,298412,9837050,8911514,9968670
227343,192511,9874699,8958804,10006547
292662,166028,8861239,11056916,8937089
303378,247635,9091516,9091569,11100611
215256,187292,8997868,8991352,7862162
192457,132517,9956393,9816257,9899477
279729,131632,7976664,9129950,11174238
232544,132757,10158528,8895606,7853399
218247,134106,9034901,1187542,9919045
199621,169464,9787498,4847945,9935039
274300,92845,9076566,14184159,8976899
164498,169974,10168153,7843181,146298
218774,131552,9739780,10015883,354311
230085,108582,141531,8930489,3991671
222525,107875,7918085,11065397,12586360
205750,115893,10900065,9020511,9097672
167362,109697,9021617,9831905,9020638
222298,109995,10023844,7999446,9243999
234689,153599,10066514,11257968,9619892
285262,125041,9012755,8750421,10025252
128749,107104,10349131,9097832,8042157
248895,107087,8556226,10156505,10868479
217398,108147,10068417,7751743,7981229
210853,109178,9986475,11897410,11082794
250078,170773,8144636,7294254,8916866
248729,165651,10785832,9821072,8278691
240707,68888,8014650,9885314,10715794
220346,164834,10049367,9160196,10025962
254594,108324,8891620,10030387,9083755
276996,110181,10053515,7920865,9931340
209092,108952,8219246,10108094,10023265
207647,115259,9925297,10756470,8846048
241986,111068,9872425,6487008,9213031
368817,112422,8071450,29657403,9928426
146571,137846,9906657,14005463,8786445
192364,63434,9973510,7963871,9074467
315991,103594,7984506,11898194,10162216
211998,107262,10997048,7038117,9777165
161029,118209,7983789,9980057,8034263
205365,107970,10004476,9965139,9941446
200402,108904,9033756,7993367,9066992
263640,99126,9173052,10126373,10048270
209639,112589,9781741,9938414,8944311
195798,115241,8455995,994227,8977533
233592,79880,9071665,5945423,11078150
258759,133242,10494503,10947336,8114568
272745,262169,8969248,9134812,10947471
215267,44428,9033447,8882236,9909302
239001,108887,8983154,10080919,9054472
289668,109758,13199351,8891072,10052806
123993,109654,4781265,9043031,8773038
244562,99045,10272441,9999133,8999567
222730,217883,8841123,9956089,11028654
219458,97993,9929454,8999561,8055949
103197,62973,8993719,10964946,9997517
103543,108436,9209613,8288428,8838410
295577,107512,9190064,10678901,9135831
171162,108781,9612528,8058856,10872018
220156,110922,8996789,11967903,8981706
318046,155195,9932083,7835108,7070452
196649,163703,9030799,9129615,27978128
200015,137421,10028500,10104496,230446
214693,110570,9443084,7749394,12678609
269162,110302,9837839,10013211,8121401
189916,110357,10151205,10154798,10883494
215910,112566,9550502,8992610,8969457
245339,114203,9419554,9883096,11125398
199612,120298,10635233,9068110,7925823
10318184,166089,8923287,10050799,9963007
11914839,142918,10061930,8937844,9034760
10887723,125239,9966402,8928438,11080662
8109979,122078,10229490,11062152,7903229
10974642,126550,9819439,7910461,10981721
10070626,121266,8888727,10172269,8031580
9912210,117686,9351039,9852725,9839610
8273354,127516,10657446,10963747,8992252
10934237,106704,9013574,8037210,8989152
9771976,149979,9970538,9953510,6087839
9101758,113237,9992581,8977545,269827
11013744,814042,9052070,10080904,13628363
8947265,353043,12136595,8988297,6175214
9880357,4928221,7927494,9053335,12925907
10024223,218035,8952434,9850278,6996552
7913296,2122298,10932404,7946083,9945598
10096933,4401869,8973297,11213640,10153865
10998473,158632,10013905,8837341,7826580
9091351,13857424,9977175,10033740,10953527
11006017,2905748,10070210,8922275,9010516
8819634,175563,8996234,9428872,9970861
10043933,82619,9940001,9598817,8948259
250646,86661,9016213,8986424,11145689
628639,181627,11038902,9967499,6822669
173154,186496,8954672,11045234,12100039
93316,208530,10044526,7854158,8964999
127864,103340,9962682,10177036,9993912
200928,158238,8981687,10016756,8860345
191566,165519,12092908,10097644,8137710
217409,164261,6936141,8834102,8010315
172640,166129,10951785,9930929,11939033
140016,192686,8972929,8962912,855027
199038,275009,9124710,10092396,2168602
155930,200105,10206441,7997026,200242
414293,203760,9657507,9974970,794994
157861,151022,9073408,10113947,12080631
167267,213874,9180937,7789961,9921468
179801,634231,9807114,11992689,7879497
169295,1356677,9046787,7139755,10035115
205517,351709,9955966,9928558,9182295
175973,200011,7950569,10107314,8848501
142042,7461545,10987719,8974760,10043380
137254,14050849,8318588,8966448,9926167
208751,5944805,9671352,10012729,9978616
163075,10949811,10041677,9866030,8975244
214343,9315745,7940424,9158993,10967599
190490,9806743,10108394,9876002,7949933
169802,9955121,9140851,11105099,9991375
174544,10937494,9851431,7976974,9999645
171005,9005886,7917242,9992597,10057511
220213,9979300,10028362,8860094,9036928
98176,9290307,9048208,9952555,7927988
175407,9745559,9005041,9335671,9923718
186805,10045702,9923202,8716876,10049120
210177,5896770,8190558,10056353,9040536
186848,418885,9955152,8938529,9060368
181105,26588163,2971827,10068217,9905320
207634,4209263,3882724,8986241,9965626
195250,11006441,12068225,8954658,8117380
186095,10052185,7995997,11074220,10814729
184217,9649035,8906385,7810637,7197406
222517,9078829,10030738,10062602,10911421
228759,10019138,8333129,7913103,9955335
82515,9980467,10068057,9927835,7887381
181788,9288765,8679844,9199477,12027863
188704,10122925,9889607,9915140,8171867
228746,9544345,9026926,9996091,10847431
171619,9211018,9145582,10152018,8959887
210177,10772051,9792223,190774,8979374
214762,9026893,8216945,760953,10019289
223656,9945312,9786368,7002461,8891428
258903,9547002,11090221,8821392,9117666
279077,10519893,8111495,10070440,10970564
186054,8947125,7982112,8853079,7041169
236412,9992254,9821829,9155420,11846279
226875,10121689,10021913,9892333,6986114
121609,8851166,8981897,9394830,10977392
180778,9119091,9088260,9548199,9104548
184867,9858703,12970687,9125187,10897710
189635,9471821,5978856,8974854,7108485
192639,8769651,10383160,11073253,9843294
150357,9749574,9563183,7899497,9140158
215602,8992422,9977377,8915175,9891411
180035,9387497,10087264,10981609,11078582
179225,9988908,8986368,7995834,8115043
178605,8747360,9943356,10068495,10732360
215218,10891689,9233267,9048981,9120436
107846,8992976,10751461,8853571,10132345
202143,10013180,8996566,11101622,8842801
181016,9336436,10056431,9144358,8524296
214724,759957,9143830,9779458,10320894
239402,7940206,9814433,9050067,8973157
138049,125213,9317322,10942813,9127307
192336,556761,9015704,8059182,9881289
188632,5443577,9658322,9972330,9004867
184903,12805195,10051568,8986820,9007416
195266,7988060,8972227,10946762,10047490
181830,11000859,10155601,7974188,8934290
214530,8996033,8923658,9955286,10015637
155754,8979208,8922358,9104461,8896600
209017,10996806,10979301,9952912,10118488
208554,9002253,9089581,9086141,7919288
189748,11102996,9944585,9858804,11063787
275178,7944661,9068987,9189419,9894145
206397,10967402,10977880,8890967,9036385
213731,8023419,9124718,9891969,8919885
202066,9994936,9769340,8951424,11124709
152285,8972144,9035386,9037509,7946835
206731,9978295,10031922,5040918,11999255
211183,9030335,8985312,2065358,7066661
197374,9257624,10190208,13004251,11838625
198509,9703486,7626517,9006983,8147799
88194,8550667,10997098,8824820,9003515
216247,9595124,8004323,9232188,10887677
209625,10035904,10920383,10867479,8034014
210496,8861406,8108887,8960204,8943478
284652,9007012,9915941,8976886,9938690
164050,9998758,9011994,9949301,7995940
189733,7940732,11118363,9031112,12067626
213038,10408485,7893732,10108373,7313726
197641,8759394,9879736,8788366,9814671
255738,9889042,9258094,9190070,9902470
295077,8052703,8992655,10890594,11952901
208547,1376926,1250833,8082917,6012229
211525,7511171,914096,8792484,10001629
247446,178889,2573123,11088809,9901859
127145,6856454,13090680,7909934,10023429
195091,11221769,8000075,10027916,10478042
191377,8931575,8894322,8285936,8582744
193403,1996801,11104283,10832626,8961189
412102,2184360,6897338,8925450,10024382
188053,1584701,12140213,10818595,10080615
181357,10327017,8866802,8077831,7837763
197880,9738988,9116835,10029407,10069774
200683,9040167,10889502,10957187,9917967
122287,8990843,8187560,8036744,7928650
135142,11005171,10832016,10101961,10210096
186769,7970966,9113533,8954731,10979892
186206,10050360,10891962,10908663,7877516
198809,9962679,8973152,7983506,10061198
278634,10054470,9863212,10017681,8995659
103547,8959481,8984157,8938567,10202176
204077,10254782,10016888,9083389,8832816
206292,9859742,10998552,9906772,8946952
414533,9814375,8068333,9943045,925690
115387,9099051,12062869,8110575,573768
173145,9971145,6860369,10984376,3895688
190200,8962127,11973493,8021852,13534264
217875,10981725,8168377,9922170,7995113
848255,9096035,10792770,9833089,9992385
273065,9900415,9039891,8002924,10005918
143516,10035479,9958309,10317194,8945363
217747,8986539,9051636,9640518,11124299
212517,9945996,782632,10164040,7148748
213589,10129245,319602,9990341,10848739
211003,10917863,2780986,9969275,8870833
204122,6304593,15101176,7927054,9992450
211098,14917754,5908488,8222115,8085978
214673,5830546,10884263,29902791,10137278
197033,10942889,7986728,11895991,9745907
226729,9024021,11055112,8940108,9074319
143562,9994870,8050876,9904320,8989716
180483,8893589,10021711,9184313,10028575
182236,9277481,9808949,9858013,8154217
189603,9855067,1448927,8952520,9715282
190126,10935258,6661901,7112146,9977406
208690,8945850,11040074,11980830,7991641
281862,9914262,8007666,8879982,11085625
204604,9089204,10823471,8966283,9009135
218055,11118743,9131587,10085133,9132465
237096,9861438,9128794,9907818,10765608
235563,9022654,8761443,11024020,9972299
179410,10127035,9511810,748877,8061826
213612,8913791,10456264,4244580,10970634
209445,10972552,8918021,14046777,8004940
221962,8981164,8313606,6835132,10984736
194041,9970996,10618493,10188259,10059573
179896,9010597,8211457,8823456,7969183
188929,9916032,11946308,10089019,10109039
188328,10044749,6867157,9899565,9907822
214374,10046147,9923673,9216238,8082916
122531,7994112,8371820,7837570,10876524
115651,11875545,11828885,10992529,9009928
116978,8416478,7925178,9031377,8203799
116597,10601731,8933958,8998031,10723428
115941,9094557,9020874,8854833,8037292
121197,10041973,10990999,12194985,10070999
226616,8829454,7980299,7006280,9012885
247963,10059925,11150543,9835492,11839608
133347,8961997,8849982,9019391,9141052
186523,8959168,10334186,11002760,8893926
184311,9016623,8809647,8058733,10169588
242713,10000920,10792255,10885452,10902231
3214548,9986100,9010090,9079792,9987718
10808209,9342256,8965226,9846290,8005147
10003693,10604121,10077084,9115264,10085362
10106290,8046935,9043499,11026026,8786169
7072125,13076989,11042626,8914628,9265652
10984600,5993107,9016649,8953807,9769466
8890196,11260394,7904608,10102243,8953251
10012961,9645132,10856007,7874102,11161513
322461,9037191,8117285,10026354,7260360
6687952,10974652,9959615,10043949,9583816
10918158,8243510,8058822,7935923,10009258
7156312,10150383,10951343,11032860,9082968
10859644,8511055,8006183,8104753,11893626
5910856,11112772,9933157,10955587,8114926
13091075,7896775,9036411,7882391,8883733
10044646,10046457,9193458,9934266,9929970
9007753,8130438,8911556,9048828,10109164
9905686,10887918,9854257,9965798,7990156
9001889,7922362,7907024,8974590,12212417
9960624,10020125,11120974,10142083,6793067
10183095,9016473,7860393,10167815,10989244
8769184,9155991,10125217,8781555,9021724
11035249,9900260,9105452,10993540,8084583
7428248,9984446,8794226,7915089,9915887
12739940,8997381,10001849,9904944,9972233
7872167,10002787,7879168,11101626,8896712
10003579,9957719,10012950,7973322,9951576
8844933,9112560,9016305,10063180,8069638
9005472,9960350,10010785,8911657,10981070
9017905,9881164,8989197,9050770,9032388
10027131,9182396,9216641,9825304,8894310
9025331,9943611,9709369,9041303,9060166
8953863,9828067,8183610,8938711,9990380
9470187,10058052,10906048,11121705,8983969
9526173,8033947,8181503,7984582,11004052
9029636,10314123,9839045,11079718,8107578
8915551,8747018,9814314,7854826,10865168
10108582,9895029,8154688,11167749,10065859
8965890,9435876,10077788,7895850,8140843
8958717,8635185,7869266,10880608,10800680
10128108,10022093,11007636,10150399,8200507
9925726,9101402,9044276,7905484,10836874
7938862,10072615,8979236,10049556,8005435
10059539,8887716,9193786,9881423,12119787
9290671,9830730,9700159,9118119,7904741
9693729,8284078,8022472,10097639,7963941
8172294,10736692,9888932,8937097,10126282
9779164,9157154,10095607,10058575,9124355
9987340,10785503,7972682,7853839,8975838
8972187,8370049,9016461,9921751,10720951
9052160,10694912,11149512,9956864,7974460
9045167,8976510,6854482,9184849,10010727
10015374,10992568,12045459,8906445,9165240
8940450,8190071,7018808,9941478,9791434
9111986,10749839,10946975,8996900,9034999
9891752,9292346,7984176,11062389,10212494
11103910,10060852,9945791,6937646,9808599
7889860,4742823,9994939,10952449,9083182
8391506,18074047,8004951,8019833,10863662
10672556,5108274,8916075,10186131,7968505
7293826,13029025,11054241,9941873,10496310
10658978,6834397,7922362,9801064,9536584
9018030,11987105,8987191,10192251,9122187
409287,8287026,10054263,8970027,10264418
5709155,9570866,10243984,9821466,9562973
13783246,9308655,7843752,9022218,9156432
6029905,10708836,9911848,10131701,9420467
9206123,8974009,10186337,9015498,9581857
9813041,10062531,7776490,5898472,8012433
9435066,8951780,8976934,14115738,11977125
8731098,10006611,10970926,7909249,7928826
9768483,7946582,8253543,9994289,9115501
9216266,12037333,9766399,1354006,10037442
9811342,7118700,9125279,4502551,8941116
9034916,10884995,8835045,13144606,10194471
9160565,9104321,9227630,8118726,9707364
9070219,9016657,10055025,8788153,10044692
9806230,9322034,9750197,9947523,4403984
9971373,9530932,8056926,7902563,1499588
7964326,9031307,10003258,11154963,11951588
11138567,9304092,8901080,9015124,9133900
8994012,9666867,12023025,9807733,9937930
8938451,9029528,5925370,9245289,9980380
8972913,9038737,10073256,8886419,8037509
9048789,9939625,8828681,10900929,9904001
9188706,9008153,10191595,9066597,9010612
9722671,8310574,7874024,9971016,8997373
9017544,10765736,9188003,9967463,9953460
8962183,8858310,10784871,9027186,9158312
478197,10081106,8011822,9981109,9880726
6527996,8939343,10130640,8071256,8953436
14059386,10111717,10070153,9827228,8953202
5852543,9853460,7971416,9226595,10114617
10114215,9953742,8759727,10921055,8988400
8992722,10002087,11021499,7857296,9938048
8941582,9142717,7000396,9090810,8986892
10096331,161113,11182990,10988221,9109503
7889962,158409,8668457,8977875,10880467
11006126,158461,9127504,8934574,8088519
7111126,132342,9142869,9121785,10248394
10426115,136199,9853041,9994073,10669391
8511119,141820,8938430,8828217,9077747
12950118,112326,8067163,10996303,8914173
5999692,106360,11064662,8182740,11062423
9926350,106756,8939709,10812890,8075391
8990773,107246,7921130,9007705,9841695
10113233,108316,11960307,9915092,9048714
7949800,117732,6951290,10112833,9893799
10369760,110860,10935345,9123706,8034108
8766661,148576,7352300,9838505,4176406
9972010,72789,10813474,9059083,3825126
7933422,120254,8038618,9012103,10956076
9871270,106720,10876352,10980284,8989908
10052517,107707,8071081,7938725,11074833
9002419,119779,9883514,9922613,6896112
8954697,110278,8991863,8996248,11005183
10082452,102635,9182484,10076657,8089874
7915298,154909,8915917,7991519,9879552
10495547,146988,9987565,11917733,10120790
8781221,139432,10069150,6976005,8897957
5131230,107802,6791000,11141988,11055709
1952105,109198,10927909,8902278,8935092
10751371,454143,9166041,10011036,10021448
8199118,260045,9145201,9939137,8014043
24753873,118510,9861999,468780,11209951
5965109,108069,8186109,7637978,8736688
10081343,109027,10784074,9018292,9008150
9957767,109465,8042866,10009838,9972428
10031553,110283,10075244,8883319,9164189
9191374,100122,8904487,10100476,9846850
10008306,113547,9988405,10075664,9037897
9778985,299849,8054073,8852943,9004178
5053609,74902,1617079,8994512,10928419
210135,128982,618121,8860576,8031178
154170,129978,2658811,11014887,9991236
114630,132572,12925433,7977423,8905896
113020,131310,6058963,9034808,9095051
112232,135556,11925404,11024611,9416189
340842,121233,8984402,8909764,8452728
117176,161214,10091307,9229268,10060377
96880,105371,7898452,8959836,9907226
107628,106793,9054945,9923002,9078428
110849,107229,10930898,9872976,10245490
113538,108242,7944368,8886651,9748736
110751,123242,9928346,9246139,9290990
171945,112853,8999613,11940922,9633781
88399,135536,8348057,7953230,9185896
109493,139995,10699120,10099790,9897128
107674,105267,8943321,9888511,8958520
108032,106045,10192564,8881991,9998452
213564,108924,7919578,10098549,129873
164117,110108,9774761,8850410,5844121
161110,113150,9313652,9050498,12364950
142164,109716,9722608,9074639,9672552
107185,115835,7932122,10039239,8926586
107440,101522,10230432,8980820,8090791
107877,132079,9878849,9956065,13163819
108951,105554,7952867,10240027,6994733
111191,122188,9908594,7726210,12114142
102228,130647,10169376,9217240,7760084
124691,134588,9825006,9685293,9863480
79646,132409,8130968,10081160,10205561
141065,133760,8942352,11008351,10808599
129834,112905,9966512,8067955,8063364
138585,126116,10077452,10889425,8974329
131024,108008,6903498,12053968,11125678
131762,108243,10042228,4855308,8982741
132389,97428,10033701,10986253,8969888
144404,110642,8844317,9163395,10039850
94173,131845,9195420,10837830,7881883
110165,132252,8761359,7941312,11012690
112622,295278,10009886,10152362,7320563
109198,44212,10070951,8847278,10591091
108731,106368,8102717,9052604,9006966
108327,107324,8846616,10077358,11002778
109317,108221,9115152,9017817,8058641
112341,108252,11843184,9826964,8922954
353046,109774,6985557,9069493,11024762
102869,138053,9979722,593475,8001952
107295,148962,9086989,7419220,11078450
112977,162303,10006819,9119748,7838265
119223,130722,9930939,9852734,10995839
119790,129542,7952417,9936914,9094543
109664,130958,10165576,8982669,10031773
175604,131707,8942782,10971485,8154940
100700,132637,9025386,8190763,9867471
105403,401922,8066843,10741231,9869064
106312,161205,10658558,9077135,9158873
107056,97435,8115627,9949430,9136766
107621,133348,11032243,9011822,9765514
109089,132650,232527,10234628,8904703
155605,132905,4594186,8689729,9094150
136005,115111,136453,10128562,9824949
62600,134514,149374,7920957,9107577
106244,106718,6858418,10123199,10466287
133021,107212,14841359,8855292,9452372
113425,129563,5986775,12043971,9278805
107141,129718,10161927,6947603,10689992
110387,131527,9072586,10049732,9003555
108869,135337,8791029,8896458,10496492
111520,137810,9911679,10120353,9588129
135932,128578,9956298,8166964,8963877
66224,128431,8247333,11848186,9046067
105732,129077,9167928,7910724,9288817
105342,130672,10749647,10015807,9614851
106567,103565,8104733,11062889,9993812
107123,110988,8840214,7912890,11114955
98696,135776,9887015,9952315,8085353
109911,235586,9195844,10145873,10933137
112772,128013,8819670,8924214,8916323
115364,108765,10047054,9989979,9029899
110784,108123,10019031,9898074,9924724
126877,108639,7048140,8142997,8994299
111863,118844,10119925,9866752,9333462
108434,816414,9659486,8923870,10651570
110510,159514,9108994,9032464,9025429
109616,161133,9932226,11065581,10052535
98951,160460,7989239,9011704,9958971
113461,66079,10017804,9883724,9011154
377592,112308,9064911,9022724,9213302
114084,107221,8806834,10026145,9959929
105690,133239,10091125,9962943,8974761
111775,132766,9134571,8046589,9832441
120159,139892,9994737,10139457,9005411
129118,134319,8933574,10804913,9102481
251658,78082,8875032,8071654,9928933
78911,134398,9866355,10947513,8955648
104992,105301,8015271,7961702,10055205
106855,105947,9989381,12113854,9922731
107738,106954,10032868,2908971,8029154
108526,113320,7955652,1979316,9970496
109438,111415,9960494,11925806,10036317
157683,109396,9098809,7965491,9012938
283619,297582,8907286,8964625,10086832
109765,155180,9162146,9972992,8918569
107880,161325,10924629,10191161,9972179
108189,128002,7933788,9019931,9011431
206791,130453,9049926,9868340,10037924
205760,131905,9921374,8085940,9973307
239936,161475,7956817,10911420,9903575
277602,107796,12038102,8196059,8972248
238569,317171,6242280,9824864,10033512
203843,108778,10810064,9942574,9108901
241813,134655,8942449,9027516,8929102
112403,112813,8978806,11081420,8913139
198442,110964,10027959,8907643,11070766
200954,137055,8906497,8903552,8080154
203836,222301,10107857,10091288,9984727
241111,111700,7063681,9929106,8892116
152009,165134,10842104,9060431,8985505
207303,149315,8944571,9884503,10081951
201772,134066,9123723,8031239,8901509
203121,97119,9839465,10560268,9133402
239220,137761,9081134,9510444,9311370
295106,164220,8998117,8828576,10544229
133969,129536,9986798,8068147,8086203
203567,139696,8928951,11059504,10082141
203906,131234,9034265,9859178,9727343
243086,132924,9256962,9168381,9110225
254366,139642,9915184,9786653,11947204
201835,140652,8004233,8151894,8014021
202314,161519,10776268,9915506,9983736
248848,128214,8112300,12061434,10044764
546098,129930,10862759,6037799,8967589
105077,130369,8300261,869924,10191268
106405,138092,8797422,3123725,8857406
239487,132652,10969896,336462,9891148
132685,161133,8039023,817810,9122819
196247,270828,9835428,13742981,8958034
199993,118483,9043799,9018203,9348059
203083,98952,9094312,10107767,9549266
446742,109255,9821468,7696988,11065604
203534,117206,8099511,12016034,7108852
216870,110972,10897048,7110874,10864468
209302,217539,8179722,1330147,8944546
244805,93900,10791716,5523831,8983072
267515,109352,7222847,11959870,10030651
205404,133487,10891846,9031132,10032299
205441,472758,7831584,10138642,8938942
347220,569862,11111456,8966832,10048660
220027,156374,7924777,8902288,9000059
205564,157825,1352707,10061254,9332564
206723,137891,6748400,9954841,9635613
244980,156872,10009246,6968432,9197170
268746,167027,8868198,12062514,9816903
206476,128916,9235637,6282915,8928522
123928,130286,8988422,12682876,8967093
111084,134577,9824778,7884957,10034783
115674,125876,8019687,10048557,9470539
286778,135783,10947702,11001706,11682502
115553,234171,7994926,8015011,5826793
107248,186295,10002356,10922796,13102679
107764,108161,8902620,8919480,7909276
110215,150032,10329717,9059507,7954840
110742,143769,221853,11134810,11196904
109792,134668,6604647,7968905,8922148
142306,157019,10027104,8996804,10080838
138960,79607,8807368,11022670,6746741
105930,128146,9995008,8905586,11080826
106069,131631,10173374,9058347,8923233
106947,130247,6875560,9869268,11374049
107387,130812,9862908,9095897,7896778
108911,133491,10184977,8878907,9758692
109527,134509,7996735,9017788,11140776
114946,148821,10904674,11228134,9850398
91377,136755,8070016,6782735,7968292
138197,143947,9972555,11879875,10043625
106653,398370,9066699,8009640,9987096
107683,120905,9827869,10059382,9073911
107740,156793,7935910,10965964,9089123
114743,178343,10176603,9136061,9792559
112580,128126,8847628,8915816,11452353
111449,130627,10261291,10947955,7684222
240929,131738,7915378,7987928,9402507
104342,131588,10878620,10092475,8582519
105238,133239,8022622,9941658,11888122
112790,216237,9996679,8049503,8004140
99547,104310,9999828,9984501,10061524
