CPU Low (ns),CPU Medium (ns),CPU High (ns),CPU Medium & Memory Intensity (ns),CPU High & Memory Intensity (ns)
9128813,114194,9799503,11212968,8879015
9843313,114151,8955228,7848763,8994298
9046985,118288,8967056,8942030,9097510
9914327,243284,9476668,10010056,10037321
8001940,70738,11703513,8974657,7812387
9622889,106471,8256319,9109442,11192412
9384577,106740,7642247,9874318,8879525
9142582,107294,9916399,9012560,7943345
8892578,108073,8510202,9036039,10170183
10028087,108317,9498365,9144302,9786923
8468490,139101,10025213,9872375,8030513
9484554,153341,8075969,8958206,8949025
10010297,148523,10328692,8945385,9992592
8168702,107537,8819180,9962511,10215477
10136507,107577,9807975,9063390,9869802
9683379,108414,8983111,9061941,6905095
8002223,118689,9993876,9999691,10972257
11964996,111202,8951397,9122743,8034781
8120542,111829,9301088,8852303,10247377
9953956,136993,9725768,10024127,8702828
8032524,68505,8998095,7934627,10038221
9934294,157969,11053741,9343226,9021612
9023206,132285,7025500,8751565,9913543
9897593,133294,10948416,10869820,10938428
9126590,132455,10000134,9038348,8118883
9056312,132320,7993856,8983991,10852820
9838547,134115,9029150,8893676,8399406
8279406,162187,11134538,10109439,10615681
10104760,120381,6974400,8929423,9296029
9694849,118432,10860254,9034299,9890147
7929162,98068,7957680,9930598,10818220
11081343,108765,9954678,9018523,8048717
7916297,110320,4321055,8997349,10954081
10044882,111213,2710597,9070750,8959410
8959010,111542,11243359,9910337,8983393
7990027,146272,8796396,9074675,12094904
600004,232773,8965671,8169628,7006924
6568325,39965,9178226,10004805,13062378
13792379,107286,9797241,8644391,6843434
6038713,111635,9424277,10079383,11025396
10996140,113683,8647788,8323050,8861002
8254507,109809,9912020,667258,9348754
8871994,110519,7328549,216910,10911264
9834308,203303,11942482,4862535,8829183
88497,101953,7678964,12851341,9881396
5987981,106091,11045429,7086788,9215369
13005205,106764,7930241,10915771,10948511
6887818,107478,9128836,9085033,8972024
11115494,108697,9989985,10016598,9946585
8017356,109274,9027600,9976688,9057948
11258359,114523,8931888,9126760,10929312
6699090,111728,10033075,9827081,9034191
10935970,136951,8337121,10016759,8970706
8202036,138264,9711220,9020633,10909981
8983362,107094,9259573,9927883,9014213
10867278,107940,9054304,9143063,9946132
7941668,108335,9592257,9908033,8986249
9927706,110146,9046530,8144451,11137295
9014875,114251,9910038,10992132,8300060
10043021,100966,8984493,9796674,10689892
7903328,251514,8172920,10170486,9895926
10046216,107337,10953075,8906839,9208449
9077371,106522,7833186,8957305,9729508
9965205,127291,10234010,9211659,8916489
8138956,108941,8812395,10820957,10007029
9859021,109841,9930078,8896987,11053207
9144621,111237,9107348,10017295,10023609
9775706,111736,8955978,10007299,8359935
7970251,162358,8334659,10354205,9675935
10149521,175110,9557636,9728892,9908850
9966209,128842,10060960,8890767,9943285
7935630,113659,7984962,11166800,10065747
9992760,108873,10183279,8107698,8977039
8986237,114431,9799595,10796204,10961529
9986674,111448,7952945,8933034,9223097
8057550,111043,10070490,9973337,9896287
10187219,210181,9155520,10091661,9853779
8686315,108311,9801222,8963589,9237200
10076661,67902,8035832,10017427,10821658
7884718,108316,10238137,9895458,8204265
9607450,113714,9753576,9123865,10689684
9520048,110027,7998139,9924494,8954347
9874242,110585,10008923,8966845,9198441
9080298,111917,8931213,9343866,10938140
8965623,145512,9980154,9689461,5848493
8962107,67230,8021317,8982768,15242004
10090986,105129,10042391,10026031,7894009
7871023,114857,9200847,8976918,10003971
11210350,107476,9835260,8916761,23943704
7820302,108698,8884806,10028213,5848286
9984335,108750,8115512,9045000,8010537
7986329,110283,10920293,9117193,10064294
10145250,110837,7982293,9910913,11073752
9872768,239421,9948825,9011493,8989624
8024508,162832,9091071,8931676,10053513
9896583,136531,10000060,9226478,9955369
9060430,107629,7996173,9804247,9995504
8926216,111280,9915098,8993080,7971902
10021505,133061,9038762,8931078,10926696
9078240,132189,9030068,9958987,8063123
8923625,187078,9916049,8246884,9984300
10062441,107960,9070513,9844924,10932098
7946209,108290,8969657,10013841,9222395
9988765,107072,9253399,8049057,9768267
9317996,108386,10744913,10405870,9045947
8886581,108589,8100609,7930650,10980354
9853768,131236,10805939,10582750,9160852
9307877,134652,9024264,9929725,9774086
9675984,139515,10300171,7990024,9001818
9071497,56757,9164115,11136247,9253586
9951721,106436,10584437,8945258,10936795
8896026,105493,8011767,9082320,7860535
9067425,157196,10082941,10436928,10139231
10048010,168843,9859188,9421860,8813771
8928973,108640,9028626,9297600,10068028
9135598,112408,11050958,10713044,9888254
8805815,104601,8924558,9005864,9073162
10012785,117242,9315351,9068525,9874287
9063659,119338,10080687,9902692,11018667
9004487,105727,9583733,9097767,7928546
11202820,112373,9051090,9959471,11042102
8876359,108799,8036477,8940174,8995570
8847941,107615,10985026,221320,10080856
9057696,108942,8908053,1016030,9942676
8939992,109645,9048690,128519,8953010
11026878,116446,9037482,135044,10186415
9111598,495302,9984693,2485776,9977282
10886771,114795,9043991,11041938,9929618
8066643,117130,9891100,8966677,9808440
9995626,100952,9361293,9002732,9037278
10020268,110466,11695191,9961343,9008198
10098336,146100,5917100,9046769,8894817
9245873,252655,11171771,10317662,10338543
9617105,115015,7882908,8758458,8905205
1987634,133817,9285618,9011580,8785396
5951895,122121,9846709,9155047,10109534
11000225,132954,9864384,9894325,9861613
9362787,134243,9936761,9041131,7918546
9678160,287828,9015471,8858792,9083731
8053361,125917,8409273,9951147,10174307
10927872,110576,26554474,9148576,8880599
7932184,108746,4440345,8848530,10062217
10377806,109251,10697276,9024445,8872519
10688301,110364,9864343,10055514,11098058
7376526,123465,10231014,8958051,8820569
9560311,144056,7833407,8953925,9048744
10414603,137551,307184,9989536,10940737
7616412,106817,80881,9043365,9100864
10023644,106921,506764,9036708,10020208
8949573,108241,5117929,8864921,9912844
9122142,109481,14077643,11263053,8932826
10958216,115995,5288230,6809379,11070432
7155662,114144,11583331,10909601,7333277
9984862,145670,7133172,3034523,10756096
9822047,156832,10851978,3084281,11069402
9996604,107121,9035610,11953336,8884044
8240954,107360,10090588,7964445,8918798
9780151,108283,8989950,9086151,10017149
9987774,114381,9877113,9968790,10018485
8973720,123749,9044961,7598495,8913327
8035312,112135,9031906,13344738,10092947
11026363,181390,9992245,4910181,8918040
8939350,629289,8343305,10418768,11058086
7942820,107380,9748890,10646514,10063762
11018770,118929,9911462,8015576,7849355
8116614,184437,10051895,9992392,11955427
10023453,161245,7912005,9970250,6970285
9885340,128077,9919476,7963795,12104594
10020216,130988,8973185,10050296,6331609
8922934,107781,9038565,9038168,11586504
10035328,111332,9965731,9035802,7900928
8901778,111855,8033298,8819932,11079740
11053544,115744,10968553,10063668,1042378
7981221,68518,9045835,9068632,477036
11318027,149188,8932639,8983209,3498370
8703573,105205,8971879,9140775,12948790
8202218,107655,11085815,9787214,8928559
25734042,108101,7160112,9059456,9058277
6091050,108170,10851506,8971094,12007192
9984422,112054,8241236,9895049,9360541
8917729,110824,9873746,8364502,8613918
8980710,115246,9027305,9781869,10003161
10010588,228310,9724371,9903462,10018367
8313925,48204,9014508,8054269,24165056
9801203,110904,10099352,9872934,5010040
9842049,106511,7889557,9224632,11921110
8066246,107551,9980530,9804448,7896042
10143921,108147,9097106,8156747,10057967
9827666,108878,9047274,10814351,9803032
8971490,111997,9908223,8034002,9100381
9392596,135819,8964333,8962282,10274147
9658321,151705,9031611,10160809,7736512
9022218,105989,10017725,7952367,11147678
8974892,106547,7935030,9889824,8724849
8973467,106855,11005564,8917474,9848566
10164441,107821,8458877,9369536,9190070
9847028,113915,10608326,8850766,9771202
9318270,111015,8299567,9863396,9183399
10172835,125194,10685749,8866727,9043693
9497042,85370,9077936,9973901,11025582
9964110,131176,8866638,8053302,7842950
10031624,105791,9250796,11025080,10100480
8942532,106172,9761346,8000996,10195756
10387292,107175,8929040,10024739,6757342
9662977,109585,9409930,8957365,9894073
8139341,109828,8995316,9157216,9826069
9922606,109805,9619211,9780674,9159939
9250058,126710,8985254,9982264,9837405
9994385,106989,10034474,9045503,9095565
8990753,117748,8189923,10002749,8987516
9722169,105641,10000424,9957471,8902185
9946462,108123,9094250,9387658,10153937
10153434,109336,9667113,11630316,8988124
10914832,108827,9111584,7518843,8892188
7906414,108770,9866231,12578943,9223001
11006398,109852,9068120,7980312,9915274
10196449,116263,9287534,9932899,9898683
7828541,478086,9682868,11120531,7914600
10033325,119334,8438481,6902782,10105517
9937514,119526,9565253,11132447,8888576
10236022,114261,12152467,8779983,9066126
8894089,99702,5796963,10046903,11002123
9872719,146345,10076484,8045410,8027266
9965791,239439,8937728,10245811,8943281
10018182,115581,10017272,9038299,10081550
8309654,111501,8183267,9656099,7883225
9933084,128067,11977603,9097542,11104664
9781481,133433,6921520,9964881,7806922
8160957,132621,13129678,8048427,9973413
6344844,200468,5773723,10913440,8145174
676328,123931,9171427,9049613,10921361
11784058,130050,9983388,8988635,10151449
7960902,129281,9201008,8927243,6890682
10038738,131648,9628732,10044257,9966268
8989030,116341,9018374,8020048,8932672
10085859,141929,8954831,10222623,9046627
361163,151310,9522638,8913098,9001095
7583548,145363,8091846,9717404,10964438
9211226,107787,11642317,8334163,7078816
9736482,107366,7887406,10691442,9904805
9221931,108542,9913029,8068272,9989013
11044211,109102,8988668,11002102,10053516
7821120,115392,9295751,7938703,7967781
435606,114131,9746059,8998918,10980754
6498839,146633,8956122,363417,6953581
12265205,83997,10037818,336022,12044488
7098579,111520,9105609,5287739,8098995
10650821,109454,9945327,12032607,8935551
9986441,107526,7890105,8087512,8976269
7980140,126523,10032558,10878695,8925277
9124080,110745,10036613,9021331,9996927
9989282,111043,7950245,10054653,9055519
9106265,111946,9974698,10325764,9028385
8985616,692668,8978372,7898645,9175591
9849159,122937,9977496,10711910,9804239
9016219,119062,8039144,8172229,8944701
9034584,121132,10044992,10784338,10098553
9927993,105756,8927615,8483281,8879575
8871933,186549,9300187,24469314,8920692
9422716,139682,9738473,5986664,10130089
9730948,130527,8934306,11025688,8939539
9051778,114798,9120818,8456413,8935942
8738170,110312,9906004,10505090,9035844
9009887,110773,9208754,8032809,10096880
9082339,240058,8843651,10235538,8833282
10027623,150381,8940587,8941772,10073497
8989749,126599,9981404,9855228,7963762
10013107,106909,8961274,8276119,10061651
8037581,96806,9123096,9802963,8910086
9878199,110221,9940363,9911031,9105568
10061243,114767,7990073,8017294,10085436
8946563,110662,9914019,10097772,8768263
10072114,226376,8112806,9087894,9010985
7957788,79480,11965234,9748918,10111798
10019868,87831,8331157,8248349,11148880
9972819,106357,8648237,10027547,6700157
7971735,107394,10066586,8837693,8995459
10027110,108295,8967191,10929769,10082053
8886361,108944,10917406,7984744,9018005
8994821,121935,9106053,9026036,8287309
10110237,147594,9265187,9942387,10711458
8911069,76461,10753256,9052826,8195068
9970005,145064,8192845,9982584,9688378
8080236,132746,11685629,8291665,9049831
9862407,136151,7171558,9734641,9947177
9981082,132840,11878135,9903256,7990239
8047405,151766,8211957,8033843,9291301
10240972,277178,9935327,11037703,9731095
7940370,131053,9778058,8017468,9951030
10912636,130003,10985339,9890346,8024586
8983250,135050,9129350,9112067,9973769
8934277,140772,9865739,8903879,10172587
9020668,133196,9013177,10052687,8225112
9969621,135257,9973788,8252521,9626392
8999041,137468,9002576,9710828,10320883
10038684,124853,11104070,9046918,9733429
7100583,106936,8937253,9960409,578650
10908277,123190,10029027,8333235,3507720
8965729,109565,10067298,9835476,914423
8904103,110394,8928508,10796688,153020
10186478,110981,9814592,7035708,9796040
8862593,112515,9043928,10986000,8021829
8987985,136878,11009465,9027329,10961594
10037181,62182,8327305,10031806,8040688
8818338,106345,10687079,8005546,9931786
9169780,105433,9391053,10983362,9075871
8915038,96410,9563670,8090341,8873423
9027109,109980,11044664,9920613,8987492
10009331,108007,8016785,8019309,10131030
10032232,108728,10996812,10077892,9858079
7854192,109422,9946778,8981038,8051165
9913344,368341,8966359,9930252,9063755
9060819,116112,9995168,8915250,10974521
9000600,107533,10119522,10068675,6866662
10075703,107867,8979644,7906735,11120421
9115739,1119548,10003461,10081560,8973095
8911184,10420654,2045174,8932593,8972233
8965061,10292651,5873649,10068336,10064520
9988328,8981392,11034887,8153423,7968800
8984199,9716691,8943024,10829123,10995153
9889947,8185153,9971250,7995132,7038205
9064203,10945661,10070381,8958005,10885313
8948268,8933019,9980796,9940984,8953369
9005491,1137092,8897386,8972617,8014745
9143022,114990,6112215,9389298,11040983
9019983,165116,899419,9866258,8011090
10765113,156340,12011810,8778131,10990186
6978723,133859,8321946,8961652,6883590
12003702,268322,10659309,9040825,10127773
8934066,108036,8983488,8966756,8894801
8043668,546119,10010529,9953872,10081672
8989620,122130,10059498,10006413,8993160
9053709,148786,2976626,8085707,9924352
10959221,57163,3964085,9921106,8441077
7185418,107901,1049200,9115038,9558203
10868427,107421,8172741,9877517,9257614
8954455,109438,9939865,7999645,9762161
9005661,113021,1121295,9969771,8931625
9036586,120305,7703713,10028915,9013697
9878745,110192,5275628,8040634,10057957
10139200,115642,258244,9936496,7908544
6785879,172161,480505,8110301,11114435
9141580,108004,316964,10854368,7931175
878530,107001,5974722,8318612,9054676
8184569,107421,765748,9667906,9831218
10946501,117357,592247,9147131,9531049
7921039,109717,9306934,9865405,9683654
10070942,109848,9996705,8023908,8763889
10057448,112326,7129380,7979237,9095622
7990244,239496,11418869,11007912,8942952
106384,284337,1646999,9012844,9191030
7725257,205061,129629,9971783,10098590
101027,113903,4052110,8256433,8873373
7935459,3024410,1937740,8666842,8762872
10115665,11352504,7717273,11042290,9072962
9881859,10315415,8937063,9008091,10313264
8096819,9745501,8215571,7997496,8723360
3076546,9339813,10836513,10382615,8879591
4723474,8847094,639434,8576948,10087942
11131582,10715340,5643155,9187130,9075644
7983935,9031577,12724158,9152071,8898864
10010928,10229049,7375784,9675425,9975242
9823518,9831563,9569999,8980402,8930173
8128737,7896242,5974843,10943077,9055248
10946401,10301470,458533,7972162,9341632
8033003,8702718,11587119,10054942,9540054
10124413,10033700,8225269,9540099,10080823
7838630,7983507,10151658,9712112,8145652
9933619,10127272,9667613,9871086,10817166
8929751,9419088,9001885,9901621,7139454
976193,8562775,9006213,10996169,11140003
7041397,9831011,8917757,9045793,8761866
10040235,9391405,9384325,11011836,7985025
8979018,9138906,9658706,6852560,11002709
10363378,11581456,9280551,10983289,418907
7807372,7972922,9642564,9234280,5540047
9813277,9017753,8089501,10056131,3970394
10027268,10218010,9996003,9706544,5969751
8952055,8800659,8923361,9441183,7996610
8866213,8144259,8984227,10665364,10296774
9145770,11838577,10028057,10012838,10006277
9862341,6978173,8060949,7998354,6960176
8126609,9930068,11037265,10954937,24749109
10051047,13094723,7935733,7954219,5160747
8897991,5966406,9903105,9324276,10947049
9005264,11032322,9120742,9660449,7915375
9932683,10006785,9292477,9036980,11025888
10150662,8873266,9676036,8986832,7896050
7992667,10103325,8465173,9976419,10009906
9801080,8920342,9504907,10000494,8997409
9015639,11019708,9999648,10051186,9117996
9080931,8307382,7944467,8058044,8919551
8855332,9712335,10110654,10046708,10026791
10151223,10029977,9961322,10055915,9066982
8962679,7972011,8926577,9759872,8877031
8926137,26943356,9194371,8960320,9059259
10115070,3010313,9867108,9970226,11050756
9927956,11140021,8041658,9010125,7026901
8073159,9360154,10420110,10193108,8046817
9969420,11506070,8522175,9855635,12741912
8944082,7922455,11072279,9162021,6300262
9003181,11000594,9048819,9783675,1517632
9976761,9053327,8852973,9090378,6220821
7883374,9158519,9012463,9905149,12964420
10328866,9804015,8293459,9973782,8032120
8790660,9192228,9915672,9008939,7951466
9914195,8811061,9361993,10072128,10978421
9026956,10907063,9450713,8279587,8041037
8980672,8034180,9000954,10675738,10008694
10797648,11070788,10006631,9019407,8963723
6132541,8891239,8111953,9962118,8927738
12039520,10090085,9906406,9395945,9030917
8192054,10005200,9153320,9621090,10006133
8747878,8958673,9852970,10049688,9166183
10868697,9963146,9013021,9904255,8278214
8112756,10006540,9939260,9063010,9637644
8871282,8078386,9206676,9989394,10014034
10002677,10910789,9792546,9172794,8907018
9278187,9031154,9027722,10853941,9010350
9036225,9007196,8517740,8932501,9051347
8797528,9848708,10461370,1074155,9856160
10024323,8134567,9244383,6986520,8232492
9096687,10372571,9735373,10224302,10029154
9929602,8605502,7928013,9826020,9747617
7939611,9931973,10024832,9906621,11031488
9896601,10083995,10054922,9307559,6960555
9135782,4106251,8948805,10155991,10121532
8898748,1797408,9011753,9555939,8962213
9952878,10984209,8951044,10006486,9891735
9096384,9011433,10013730,7901714,8126470
9001663,9037508,8962144,9997309,10958487
9910918,10086232,9169454,9004681,8049832
5131401,8840186,9319528,9134222,9909616
831822,9013941,8692230,9933850,9069797
11007559,9140142,9902832,8437989,8986841
9163197,9909869,9035624,9726185,8918198
9902798,8896508,9198881,9761406,10937313
8871866,9027427,10010815,8097346,8140750
10177549,9024771,9618127,10240828,8895166
8803947,10012413,9249235,9682293,8958840
8025217,8983498,10162494,8092443,11122795
10983180,8945459,9757589,9999580,7989864
8134267,10033063,9898565,9350731,8954626
998226,7990394,9155085,145755,11181819
6962494,11076227,22816169,403654,6953213
11039465,7938539,6971380,5018539,10019607
7938732,9998241,10016239,12981572,8851380
10014325,8001287,9251842,8969597,10997681
8966720,11041638,8995318,8089579,7982977
9840110,8155317,9786686,11038123,10000887
313322,9755052,8967548,6999492,7964588
879986,9011616,9953702,10067080,10291086
2989466,9025027,9026143,25025534,8702297
12850282,10052619,10007674,4859017,10019727
8034200,9016851,8029857,11031633,9011523
8941583,8882359,10066103,8913630,8942723
11110426,9023218,9187624,10049242,10077186
8149498,10054739,9206943,9917033,7883040
8833275,9097377,9584612,10060939,11043344
9937713,9900434,8897885,8935069,8040738
8941330,8987093,9238798,10079259,9186859
9158700,9990146,9753622,9040392,8615968
8994378,19027226,8314978,9876324,11128112
9988158,9050292,10006063,9025398,8040732
9085069,10371956,91019,9932371,9972987
9868906,606556,7595571,10062276,7946096
8066505,103290,186365,9226420,9914907
9778514,49790,7857789,9911284,9052880
10071675,82307,10410390,9764866,8936006
7983058,151607,8642066,10058146,9363814
9983870,112984,9872326,10030892,8963066
8037969,111042,8335827,8931254,9688573
10977992,114752,9675967,11115914,8956812
8990948,202917,10041008,9060277,8360640
10004119,420279,8057999,9867762,10684197
8921638,183515,10151103,8943458,1053414
9938882,60437,9305257,9335846,6962495
7351545,165962,8703754,10747600,9148350
30683315,113269,9742244,9850118,9762460
13976493,182481,9069682,9036315,7573224
8153587,150168,9342899,10166271,14501671
9786215,153559,9557891,9879684,5080006
10230985,150986,9044920,9959360,11064639
10008946,150018,9028813,9078316,8847459
8928051,205678,9957186,11116388,10014579
11008469,110062,8317083,7812858,9043133
8834792,178634,9754781,11011499,8882443
9244984,154193,10020574,8911232,9096184
10765389,117062,7974534,10058410,9934727
8954719,114430,9958325,8994008,8978797
10087665,112177,9152761,8931419,8958391
9993516,257733,9831397,11092616,9133306
9053106,110170,8139280,8865290,9880670
10860098,115411,9994575,9109793,9024019
8010158,62510,9301470,11027716,9065879
10976011,108891,8953743,8907505,9121954
8975198,108712,9600307,11052131,9817981
9996543,112632,9138113,8973074,9005372
8912446,111860,9403053,8973002,9981784
11114271,136896,9499878,10007299,7920253
10069507,149982,9220795,10051364,10107487
8984286,116444,9747733,9939509,9923708
9807694,98228,8946423,8931109,7895349
9024318,108800,10149326,9320464,9998365
10185646,109413,8915112,9978748,9088358
9860842,110408,8964020,9703737,9954623
10076546,111699,9010267,8165836,7232010
9852361,115809,10984241,10755509,9903102
9115357,83402,8001711,8007271,9744105
9868526,136897,8963076,9017749,8287227
10219530,106216,10071736,10092308,11914204
1614322,106911,9052586,8885775,7883410
5045828,234035,8877625,9958546,9042005
221596,56097,8969616,9022352,9899503
5680953,111318,1354165,9318167,9110905
1206146,112185,7587818,9678886,8877351
764122,161790,9189368,9989736,10070877
10101453,99757,8841163,8011865,9078211
10400605,105688,9022958,9971550,6015891
8509128,107004,9989624,8968156,12921758
11043462,107558,8958800,10029768,8283556
8054691,117182,10027659,8173663,9607629
11878182,39237,9024935,4730527,9086961
8077316,121424,9001146,2453896,9970365
11017956,113046,8955004,12673577,8020655
7937030,506500,9030369,8005872,10096114
10895888,164691,10019109,11091987,8952144
10136673,160071,8917637,6867354,9834102
8937837,135021,9032387,11155377,9176581
9087070,144154,8966866,6777802,8937903
11858313,207422,8934927,10452526,7969800
8115614,75102,10026949,8586147,10896399
9867155,117051,9072812,10003126,9083575
9950155,107664,6893950,10103419,8950923
9093625,109639,13042785,8173688,9927073
10940543,110143,9100361,9753181,8272445
9008514,110795,8898286,7974221,9736491
9989676,159214,9083636,10482963,9120365
9046686,68523,9067681,9513734,9864397
10862281,108745,8847768,9018005,9144023
10112934,106535,8909964,9046186,8903055
7970310,113377,10019422,5936213,10029831
10932578,109099,8057140,1181893,8877922
9136645,109078,8217101,10953170,9051778
10742737,110092,25258881,9904770,8979191
9213949,111006,4285306,8039121,9986734
9082498,241414,10232130,9905619,9088135
9795387,106300,10982336,8575591,8934249
9058419,107038,7904109,12407300,10033301
10958200,107583,9185030,5997346,7957285
8920582,286646,10981140,10067419,9174394
9996335,120324,7225885,9961959,9725282
9041525,373191,10774514,8992854,8360258
9998753,115166,8105169,8961268,9795029
9915896,108965,9752803,10078661,9867374
10034764,139366,9021907,8970238,7940664
9118700,109764,8993345,8050918,10251048
9811239,109495,8948617,10264147,8900414
10032954,110753,11012499,8989667,9296525
10085757,151718,135614,9007178,9540535
8783531,142370,271495,10708010,9028432
10211856,107681,4655470,7994401,9017688
9993915,110026,13940032,9210079,9998745
9905784,109015,7121240,10082682,8230554
9023490,109665,10907026,9720977,9819571
10041048,110506,8946195,7869581,9396434
9923438,111517,10189236,9099283,8802620
8924246,138232,10853295,9901551,9696962
10232808,321494,7930031,9034288,11085286
9832728,159470,10065116,8978063,7984612
10049487,132595,9986160,9972905,9074474
8925585,144024,10060026,9189226,10899613
8518712,134457,8982993,9776686,7004611
14850509,154499,9078940,7991090,3949049
4746741,141340,10844284,10033256,4105096
10770037,107542,9029324,9295558,10906279
11025851,108005,8998567,9644277,8992136
9006245,126288,11884527,8182333,1083163
10000474,140608,7250086,10895413,1001900
9002179,119390,10752869,7944148,16960146
11032651,121708,9102610,8967107,6991604
7941732,161091,10018636,10023712,9902319
11087855,74824,9907169,9269566,10083582
9143940,141373,9011341,9800750,8020351
10839117,107657,9228428,8195841,10157950
7924008,108339,9688370,10716794,8764153
10930175,108699,9247190,9075771,10026565
9179468,109724,9812200,7895125,8115261
9852629,112662,8235579,9987842,9959376
9894759,145562,10723480,9025598,9960514
9163024,964109,10090731,10020847,8011804
10962465,80661,7908296,9035826,10964014
7948146,244562,11077954,8932545,7140184
12050360,124102,8001056,10032846,10762336
7901597,117648,9169224,8939095,8061211
10124154,113555,9066959,9118295,10990337
10848279,492045,9685819,9050134,7958731
8137672,114218,9176251,9913671,10031851
10920670,116544,9849576,8909663,7984359
9193684,115917,9249904,9038585,9032551
9846250,68776,9702509,10029677,9901976
9870002,72316,8349017,7959621,10115547
9184536,109718,9741488,10016090,7886197
10891962,116142,9947050,9169157,2070867
7993820,161449,8037480,9961834,5891408
10861061,65682,10922435,9132116,9953365
10154059,375964,9006909,9713427,9015476
8898894,119566,10039114,9956960,11117416
9986334,119084,9974619,10027884,9964698
11085899,111506,9108211,11108535,6933341
7903228,124992,10924809,9131208,11089223
11024122,106095,8336422,9783367,9120664
8014119,234848,9584759,9972821,8179374
11081474,119236,9267830,9138278,9861931
7963276,112124,10781130,9832414,9777439
9937471,106541,8973626,9988974,8999033
9086234,117954,9527746,9452542,9002337
9988670,266294,10515808,9573657,9032606
7937242,349119,8970385,10092606,9965031
9998924,59780,9388921,10020950,8896354
9930857,112576,9652289,9062613,10142851
8982199,114951,8988757,10912182,7832978
9097662,255173,9269960,7920987,10415738
10880109,100417,9297196,11066101,8589290
9078299,107722,9439282,9962129,9107337
9876413,110755,10004449,8949590,9926251
6210083,111777,7933257,10088342,9001951
14912709,112612,10006879,9104428,9040551
7843313,120420,9049333,10827057,8931264
9095084,119103,10998742,8274173,9971048
10826428,119742,9000951,11637877,9384439
10097796,243378,8953514,7995891,8668878
9037234,224299,9955779,10088889,10231794
9977417,178806,8287523,10917976,8756132
9976228,76339,9800708,8074643,8942946
9030004,178562,9946344,11107283,9984536
9911833,241098,7953246,9787886,9044966
10135376,178043,11086959,9028495,8979127
8910821,174938,9000259,5043043,8926768
11059766,175882,7131041,1949916,10013070
490788,179973,12019278,12115186,8443084
7405379,186649,7772042,7911281,10813207
9054923,147265,10015040,483058,7754432
9870294,361818,8232971,205933,10045825
11054996,177141,9917798,6293957,8960366
8071736,180568,9383446,13255551,9024874
11972158,210495,8641260,7750125,10029924
1507085,109625,9774793,11024087,8974919
3386591,177025,9053553,8902561,8945877
15209507,181237,9290928,9034965,8189742
5748344,187959,9705810,10257841,10804854
11990485,185968,8969484,9686631,8071718
8061417,155050,9146278,9949513,9921525
10942350,139026,9941796,10072941,8989125
9127379,108885,8899713,9172079,9971627
9027579,110921,9033898,9755455,10022200
10862978,120123,10022799,10260189,8007933
10137281,115181,10009298,9775014,11072313
7917049,117925,8915796,9006142,9924162
11988881,115770,7960105,9942910,8245399
8027960,296638,10147007,7971534,9713005
9860802,153241,9067776,11010735,12039190
10109711,161411,10172942,7949198,7169839
9920510,164612,8629747,11361252,11783908
8965464,175087,10039599,8701576,7976523
10019637,202374,8928880,8915639,10201691
9960141,217613,8267828,9121176,9857487
8966806,204174,9859129,9939874,9925340
10945368,149821,9132608,8018568,10025770
8054878,141285,9143029,128241,9066216
11121671,522647,9593107,7050294,9882529
9000714,165706,9043815,11743563,10058157
10015421,170589,8978501,8065391,6026242
9881212,138590,10073327,9944167,14016227
8920021,141570,9870607,8969275,8861923
10022090,230192,8052389,104036,9387404
10096377,71974,9180307,5870827,24641134
9860398,87038,9801078,199694,4267818
8982861,106357,9025861,10851471,11715622
11075483,103379,8932017,8991418,9079630
8905225,108143,10006829,8979767,9112715
10143125,109272,8279659,11133590,9746554
8920672,112832,10760294,6930450,10027805
10953338,137657,8018573,12006513,8968631
7958149,93023,10115811,9086585,9542572
12303056,104667,8920703,6991002,11437800
948312,105187,9945215,10867717,9052453
3815748,106468,7986694,8109120,9950884
14042631,107338,10002450,2905141,10117293
5834308,258370,9984180,5075529,8875757
13211918,35148,5013601,10936048,10977798
7841774,110693,1048819,8994959,9037769
10939699,136684,10977959,9939803,7920188
8061447,118808,8934827,9056628,11080583
11052494,105583,9163789,8960093,9987057
9939365,112772,9916539,9397430,10098774
8135197,108068,10012690,8802419,8890047
11722884,116369,8957264,9772514,10044918
8188711,7201284,9998806,11153126,9944749
10924338,10295199,9995062,7878654,10085659
9026124,9935458,9097484,9278351,8933213
9905725,10058143,10913787,8841063,10024304
9106090,8161429,8079356,9861929,9928106
10904871,9811544,10864103,10011954,10053297
8072334,9009257,9383391,8125443,9021687
10922316,2130127,9774221,10074998,9995970
9898342,5844439,9856090,9780902,10002438
9113651,9008008,8984548,11110110,10010591
8999061,5040586,10029816,7306776,8927837
11193560,276997,9960057,10556909,10998013
8948059,151203,8993018,9944125,8174828
9806441,135033,11001834,10012607,10891203
8944942,149358,9061670,8984320,8891110
11027349,165541,10014731,9349653,10222335
8998742,91492,9134856,10632652,9771410
9224254,552016,10772443,9340101,9133370
10914985,118584,8245823,9726450,9290613
8994549,107923,10776591,10013947,9445963
10928975,82844,9029738,9191777,10184743
7909939,164901,9931756,9847647,9206904
11129170,110840,8311850,9822112,11735807
12854502,111026,9801106,9088130,7913929
6001244,114371,9024732,9218307,9985753
8919739,112736,9974105,9756801,11080253
11118527,115240,8898989,9205984,7955015
9921356,123815,9052234,10106368,10263871
8880062,190418,10937669,10672815,8950677
9058423,142210,8097379,6996913,10001300
11056544,105253,8999132,12940795,11847393
