CPU Low (ns)	CPU Medium (ns)	CPU High (ns)	CPU Medium & Memory Intensity (ns)	CPU High & Memory Intensity (ns)
8025590	9107281	613653	9415526	10055312
12098767	9054169	633026	61604260	9817851
7914218	10865065	-70591	-12242	10245176
8878727	7388031	2543378	11453751	8878878
9088558	14705125	2373864	8673466	9941749
10964668	6011755	1510419	7917708	9049454
8921086	11004777	-470685	12457806	9005266
10809472	8006092	1436937	7910708	11010249
8275005	9940908	-463627	10085045	7956812
12068705	9937006	507829	8919626	9995798
7976366	10050090	6414827	9017941	8989923
3937777	8947162	1958512	9857665	9976628
3929130	10119512	12571958	9218819	8982538
11083839	10955108	2466949	11534006	10188484
10127974	8041787	3536247	7040029	10084955
60911442	9996099	2471043	9849709	9814192
11953997	9998360	2057940	8511463	9019584
7034426	8899167	3489567	10539509	10048651
15062209	10026151	2386435	8492538	8940966
6029406	8979802	3621850	10632118	8916294
11847330	11977661	1460366	9385367	10057746
7926959	8030672	650981	9986215	8961880
10182185	10205666	-533261	8523887	8994152
10012405	7810193	1448849	9557993	10008018
9997741	11083225	1054687	9427435	62199578
10088446	7998645	-518318	8999668	7941214
8858779	8843927	423458	9996038	9846017
9947227	11064185	1124676	10027978	10162878
10039463	8132575	-575509	10010112	9841202
9015402	8860161	41081	9019500	8045557
11002514	10993215	433816	9481142	9954294
9038607	7926894	-472612	9555751	10091099
10083186	9166300	1500473	9390389	8907865
8882552	9870189	977135	8475932	11082350
11004353	9215733	-471582	11100796	8970914
9010986	9885114	452717	7916020	9930472
9960341	8867061	-486686	9516515	8995845
9100445	11133354	544044	8978223	10024427
10958974	8011498	20312	9577293	9106324
8973197	9862073	-572976	8940954	8868366
9914393	9079186	130007	10217538	9175193
9105770	9927379	9874	8289265	12028184
9810648	8993668	353219	9926942	6880068
11187000	10169249	-567918	9544833	11894664
8115780	9877341	74492	8994088	7148094
9833484	9134084	46595	9413633	11046150
10050853	9913843	37144	9654395	8838629
9893740	9980809	405795	9927310	9082773
9932389	8911913	-483388	10007421	11083943
8074665	10025331	2518191	9050180	9993767
12094303	9028474	-472147	9485783	8972412
8026027	10046332	522165	10525957	10892364
10906935	9904889	-519756	9504115	8038211
8968768	10146740	479670	8483748	11061293
10056732	8972620	-6259	10416268	8047587
9092177	10016427	-546701	9611989	10921970
9874109	7881603	125139	9396792	7931385
10905797	9850104	-74239	8957924	9059166
9184737	9178301	2524673	10033603	10977685
8802430	9151495	958129	8544342	8027389
11126251	9909117	-468826	9050716	6995304
8046832	8936179	1523242	10432173	132218
11073123	9283221	-474066	9023631	12874999
7875772	8973117	1832398	9923275	7902970
11014146	9811436	665227	9036424	10006652
8135749	9148834	-518381	9000398	9081110
9970352	8833213	821530	10039358	10313416
9902393	9979342	1035109	9505576	9658277
9080512	8969288	500490	9441195	9005473
9769997	8940411	430944	10592471	9950750
9120205	10050076	991676	9931979	10948953
9944719	9026344	593639	8079352	8057964
10160790	9159431	4442509	10931221	11038147
8999477	9807941	2996241	7991137	8957703
10997683	9215308	2022837	10524162	9329739
8896399	8837547	1996770	9489929	9647025
9006397	10042306	99400	9004498	9025996
8972283	8865788	1928523	9478898	10064950
10155718	11135249	5536744	9030991	9911669
9057218	8962741	425168	8931331	9057063
9829737	10049665	4057220	10047539	9968353
8933050	61957121	2483044	9010000	10061944
10060762	9964996	4022490	9991036	9034397
10038088	9010463	-525767	9503610	9972251
10021255	9827692	47528	9508131	10058411
9004817	10159865	3894935	9016869	9934128
9935554	8996013	39923	9546908	9062374
10936372	9063705	2559537	8995903	10793462
8102458	9998332	396934	11011671	9154600
9983920	8978248	135548	8380220	8916177
11088390	9949060	827628	8799150	9975957
8961117	9012948	4630749	11262002	8976725
8942290	9974831	1388131	7994424	9115906
9820455	8220764	1607965	61946907	8895432
11196855	5925349	401232	10737546	10969869
8968447	1904930	45339	8313255	9056790
9138040	10995582	2071158	11638563	10018683
9800044	8209230	-76842	6887078	7930487
10020872	10069182	99909	11502094	11219175
8919659	8788259	-6339	8004523	7905929
11134350	9935526	512816	10571524	12070802
6777458	8954205	-434272	8384984	7977552
10261149	9043256	2417128	9530243	10899107
9984380	8981754	-388918	10070065	8248824
63937244	10019408	-15981	8368661	11182648
9101364	8960683	1861488	11050288	8574755
9951768	9041023	620039	10085758	9038865
8988760	10022872	321815	8881019	9944099
11047352	8977977	1121756	9570421	8928553
8965672	10102235	1015304	10083941	9271198
9014550	8873875	2965322	9351905	9753473
8999740	9060430	-30462	9611610	8063536
10714321	9003598	1459400	9025475	11115833
10279273	10050577	2587677	9028163	8884948
8996177	8959857	994325	9163588	10130225
9996176	8943332	1932910	10148064	51057614
10021664	9979970	942358	9600232	9865911
8946231	8364926	4014841	7962113	8962842
10999571	9592898	1986706	11141382	9979148
8900594	10051699	3073783	8258912	9320463
8994310	6991175	2020276	9651903	10613146
11144758	13014283	2984195	9037510	10043302
7927258	6990749	1961266	9904501	8947617
11140263	10051300	56417	9001106	9042168
8980105	8955000	3507856	10033085	11099040
11037723	8024147	1517628	10019163	8010214
8875210	12959641	17537	9490518	11137949
10050724	7002914	-27535	9893009	8848155
8889421	10044650	1468010	9580578	8924253
9981900	9986516	-471210	8471641	8944621
9063564	9949835	915285	11041113	10047902
9002853	8013393	1557131	8944823	8070995
10178474	12024398	-578441	10610017	12047777
8879263	8011936	32158	7422498	21990881
9060902	10964244	-25753	9924225	6102790
10006307	7957535	2621693	8112147	10855630
9954453	13015246	-631281	11577878	9072487
9890165	6989078	72583	8975297	10062778
9142506	11291953	-39870	9389440	10031295
10993693	8705244	1570409	9549028	8872443
8886202	10454846	-481932	9027883	8950799
8994436	9604085	11225	8973799	9972922
12047772	8974506	-107089	9050485	9152256
7955038	10005107	114366	11005839	9827664
10957920	9975315	-8035	8497333	9021769
9088109	10041968	2855	9906240	10031623
9024952	9028015	2933	8666630	8892819
10884137	9919989	862887	10822671	10108827
8099327	9980122	177103	9067307	7038424
12029010	8066786	916865	10007939	12019945
7953291	11061574	-55066	9001854	7867187
10020390	7972987	992854	9029750	3938108
9947871	9952103	10717	10351441	5069884
9937370	7999374	935553	8755330	11048722
9038716	11038750	1026218	9845212	10099674
11017293	8134105	2024449	9062208	8889425
8994556	10771163	107644	10385823	9971572
10164420	8265216	874827	8575286	8983083
8863797	10837064	1035873	10014336	9124236
11047275	8921324	952716	8446717	9999050
8946453	9043973	586103	9626822	8959784
8933066	10100002	-580754	10328031	9233836
11033957	8954101	52475	7955754	9023432
8937353	9010760	-6672	10064026	9845619
9979479	8997278	44405	8496228	9892301
11109736	9962841	2072084	10452309	8959530
8033194	8020399	2822333	9569425	8976305
9099130	9967777	69072	10007413	10199347
9926353	10019317	-45576	9161812	8994929
9086706	9049130	3991890	10818342	9995144
8798321	9956862	951795	8428802	9955042
10176600	9039197	1616961	9025261	9070862
8776623	8972601	11436407	10018846	9141805
9283226	60100718	8553776	8928902	10590936
9899373	9888018	9519343	10003977	9072179
7892265	8929742	8925551	9091455	8981853
13150840	9131842	9595320	8969390	10104938
6894008	10025713	9435129	9514081	8909188
10907973	11057238	4681494	10035011	10124916
10086589	6911475	2932309	9057641	9789559
9068877	9869527	10357871	9395679	8158007
8926165	9986555	9641241	9500518	10914533
10044165	10057937	8336512	9450208	8128009
9936815	8085640	10043859	8669990	10031792
8836919	9904354	9919641	52015125	9862529
12151996	8984086	8682868	9369105	8988228
7052000	12113797	10366013	9991520	8979292
12000799	7896754	8989976	9555477	11199217
6927377	10001693	9546978	9959435	7938686
5978835	9978394	8469512	9036319	10080323
989308	7102983	10999608	9450347	9066760
13165215	12931691	9029293	9941815	10713229
6876449	8074541	9962199	8870311	9011578
12990359	9884158	8949894	10133388	9971136
62050625	9099772	10055944	8659263	9178822
8929838	8969721	10590743	9970733	8897385
11127611	9025827	8383116	3451594	10964448
8989258	10927093	9572484	3591369	8056697
10073067	7974532	9455821	10961515	11041488
9845294	11043331	9996324	9002824	8007508
8994358	8022110	8982888	9409283	9948584
10145622	10003701	9035585	8993352	9925656
9843154	9019436	8942995	8991637	8361335
8041616	10107604	10062187	9576649	11739671
10085832	8882227	8981655	9377134	6988278
8846210	9920498	8938825	10520468	10854113
10766098	9147614	6621151	9517031	61341010
8369156	8991823	975160	9531069	9867285
9875571	8953348	5466739	9441271	8878968
9049454	11026140	962407	9586362	9034552
9998110	7040386	1605577	9416684	10056014
9046031	10891736	10455945	9575902	9995065
9988618	7973323	8940154	11620208	9936543
8038705	11084682	9616175	8520597	8995654
9945254	7002966	9468337	7859598	25456797
7895899	10863399	9885268	9183462	2023900
11208454	9021829	7081515	9788170	12485598
7960705	8981117	974888	9441368	8897167
8915410	9059429	9189595	9539989	9016004
9929609	9024489	1995819	9987841	10029983
9082738	10031039	-197977	8475065	8170417
10038317	8943429	4033921	9594311	11977602
8108131	9066411	54630083	8969605	6337625
9788103	11025510	9999976	9994141	13580381
10049273	7028380	376190	10097571	9011780
9963937	9981849	-6743	9372031	8954363
8074626	9846156	6039076	9635245	9024172
9997522	9133505	9547530	9958794	10135514
9993335	8039975	9378797	9937075	9860822
8993362	10868020	9557320	10044319	9343472
11045974	6991746	4548085	9401713	9018422
8849779	11974789	1946667	9600761	9666633
9022506	8115426	6008157	9066712	9932930
9077076	10030026	2977707	10413706	9090798
10026054	7989113	6572556	7959133	8916626
10025106	9982721	425369	10491876	10014981
6976004	8940448	85159	8995621	8975200
11924935	8836882	5534914	9098245	9043373
8014844	9123347	1349800	10063020	9945086
9113614	10301213	1176807	10979588	9051170
9827944	9835605	500242	7995492	10045721
8071380	7867901	5505866	8101123	6044778
9949094	11136541	-116490	10884945	1105932
9013298	6923700	926657	8388253	11891493
9741357	11941527	2032361	10029847	8985078
9231244	7161724	3012571	9487780	10043865
10961450	9906458	540348	9999733	10127309
8086492	9011409	-360716	9028507	8900222
9831506	8885308	1475066	9467860	10069653
9246836	10105159	-702940	9990311	9848461
9067345	9072700	1643043	8845438	7057081
10560628	8860440	2983636	10176814	11863259
9200681	11074118	1389537	9473950	8212288
10060279	6902233	638713	9058522	8938032
8995494	10077106	-556571	10038430	9938420
10749953	9911612	2035546	8414134	10015955
9274759	9118120	2583721	9589222	9043156
10017731	8149319	894283	9946678	9023978
9753150	9851759	3943308	8964955	8854460
8366466	8917253	4067371	9472269	9959229
10617854	9175091	3446813	9547059	9016694
9210542	8914710	18326	9426544	10005714
9988597	9946302	4949405	8999982	9972094
10041778	8963198	9273	9060956	10036282
8998875	9158086	2521388	10001811	9021052
10015963	60922247	455466	10493470	9121932
10056503	8901106	1522068	9150729	9892127
9993014	10059995	480245	9843522	9852286
8008961	9043017	3963957	9002030	8188764
10697720	8932990	3575984	9986254	10886112
8254200	10007600	83081	9062268	9095043
10021767	8123051	1913693	9968846	8857307
9128008	10127697	8017739	9425880	9043863
8878685	9667853	9412398	9627359	9993775
9910971	8046493	9631678	9463565	10080488
11011018	10025204	9008924	63003872	9091238
6984408	9001872	9401519	7467939	8827095
9771783	8507631	8996223	8590529	10240618
9312384	9530582	10030956	10427082	8882347
8977628	9932973	9024320	9035827	8866113
10973767	8878519	8952949	9004219	10070576
7106864	10136275	9040159	9945065	8924741
10067675	8038139	10609902	9477665	10016904
71871054	9969502	9933590	9984903	9296681
9719417	9057835	8370308	10061117	10875777
8951723	9887336	10110024	8932319	8835976
9295037	8048943	8743261	10000656	10013958
9003143	10001335	10785028	11525127	9033120
9723252	9066199	9026524	7476241	10986996
9312435	9319154	10022525	10022160	7092360
8996857	9618796	9335930	8985109	11078513
11086803	9055623	9011964	9602905	8898294
6881605	8945821	10694213	9012254	8925528
12013683	10053467	8860534	8962144	10154893
7695499	10087369	9085621	9960906	9991010
9284743	9020005	9371647	9553618	9129768
9715429	7847463	9611066	9612808	60785172
9077614	10021895	9947525	8857164	9035054
9245301	8946423	8496343	11117526	11047203
8793456	8036980	1509255	7322822	8902174
10191965	11109541	6447740	9052160	9897687
8110492	8883747	645628	9998300	9054247
9870800	9052082	6360018	8999625	11174800
8989359	8932042	4627163	9942079	7894660
12276373	10052899	4368206	9669896	9958910
6712949	9020462	6622455	10977512	11040066
10077829	8984381	2390063	8934971	8096353
8023051	9930535	-42107	9448645	9921921
9959473	10002208	11040844	10043389	9892677
9010987	9032320	8573276	8923182	8085378
8968033	11040358	8966034	10536789	9937286
9965837	8008683	9454278	8066662	9042205
8766915	10949812	10523657	9948582	10951775
9283884	9958626	6431344	8998839	7083665
9017156	10001524	567309	9478067	12983754
10740119	8996251	11475125	8676640	6205178
10256403	11028558	8942590	10932716	10767116
8912826	7974425	9574920	8992975	10112763
10081070	10035634	9987099	11047793	8932694
8729533	10057661	8459235	8407127	11004395
11215198	9086135	10607767	8916990	9072384
8246636	10900326	8951140	9614518	9799737
10780599	8967798	9492429	9424759	8148023
8968280	9064635	9007206	10649612	10929441
10975119	10956436	9497985	8931232	8948907
7040452	7954122	10484116	9972621	9013331
12732737	14155132	8621866	9007475	9274664
7300680	5827974	8892954	10028525	9832208
10706925	11114098	10427636	9433319	8851468
8413377	8124556	9107222	8686952	9096520
10794646	11842709	8907708	11389973	9235796
9119573	8162659	9628228	8430336	9718372
10001454	9718811	9956789	9146239	5975875
9994219	9153029	9044553	9337087	970445
8977786	9175653	10002737	9540184	12211033
10091842	9798621	9346107	9485558	7855967
9886704	9023647	10066759	9562972	10062863
8054420	8882743	10014953	8956158	10064036
10704053	10093588	8916074	10442511	9948601
9201605	10040062	10007892	8680767	8986431
11033355	7986512	9584681	9932420	10893889
7000194	9988474	9052055	8925734	8138224
13132621	9003627	9391513	9499380	11992235
7889231	9936733	8830939	9608704	7894169
9928274	9051902	10817634	9023031	10018318
9037224	9866729	8311757	11393530	10032369
9964543	9061226	10033360	8658858	8928023
10048281	8986610	8978457	9291468	9170339
8957948	9168446	10044294	9514191	9904705
8971233	10895929	8591284	10069359	9052866
9252968	7988655	9079830	8344801	9009628
9830147	11986595	52307316	10023442	11028660
9002720	7948861	10060299	9769650	7829920
9013842	9971425	8931644	8955516	10124718
9998114	10089551	10577168	9878801	9021658
8915190	9994231	8408662	8212418	8857166
9036107	51987260	10579676	11267322	11051818
9753278	8936190	9107433	8471150	8960374
8987958	11009519	9426694	9563497	9152326
11328684	7091134	9535803	9908909	11016792
6963626	11080028	8413309	8656812	8866916
9926804	8916458	11692944	10024470	9212226
9081407	8949785	8322515	8936936	9936142
8701886	8945192	8538018	9401675	8832572
10212366	10027186	9436444	9574594	10047503
9011273	8054222	9980604	9925524	10044140
9764486	11053729	8958403	62539842	8999679
10445831	7962907	12141435	8896498	9049841
7620986	9937784	8527968	7319339	8974455
10228845	11029164	8927047	13427970	9968713
6757821	7012566	9583470	6898178	9012643
-60906	9966567	10594810	9949755	9928768
11263280	9011543	8291926	9446797	8906832
8168881	9046244	9613430	9647904	9160540
10868683	9995645	11080819	9966270	9876312
60083179	9042775	7968186	6772917	9278103
11057445	9001202	9912681	11620710	8801622
8937706	8936135	9022888	9004099	10226217
9032328	9986352	9430528	3531085	8662055
9021025	9106252	9572889	3961411	11041261
7925282	11057997	9039431	9971747	8075592
11898096	7828279	9432964	9017509	11400594
8107774	8051364	9895464	10112299	9628217
8900382	9922107	9099321	9368425	8964135
10096124	9033869	9882312	10538870	11028956
9031210	11109598	9007647	9061035	6935296
6875454	6909507	9609787	9423061	10004885
13043717	9978716	10114338	10619533	62093163
7043633	8981446	7835718	9413808	9943760
9965746	10012316	9530202	9616822	8022981
9061180	7974162	9963131	8060581	10108716
9014961	12005228	10016772	9859475	8841313
9933257	8172766	8952796	9015759	10035471
8934376	10815059	10996677	9953438	9966091
9108920	9008878	8666693	8430075	10034889
9028395	10043096	9338172	9575140	9006679
9864818	9109545	10765724	9421611	11046753
9064184	10885333	8954935	8633717	7897272
9916538	9019584	10907574	10374666	10995669
7161084	9946742	7068979	9027852	8010807
11983678	9099363	10410320	9977305	11043404
7979240	10921712	8614141	9025057	7976966
10045254	10141832	9108752	9008216	9863179
8890980	10856554	10816265	10467261	8088235
7951199	7160185	8359380	9530263	9279954
11124164	10967093	4676221	9964048	11733993
7896731	9080703	2295560	9530998	8030550
8975890	8785996	11076535	9065210	10071320
9746337	9106157	8808534	9944524	9839041
8546806	10886852	10191083	9521983	8144897
10739340	7980150	10635378	8984111	10895088
8989945	10125288	8978190	9942135	6986434
10015910	8908700	9392451	9551587	11031990
7993133	11134928	10618072	8505324	8959127
10049391	8855031	8415536	9560292	10126361
8998316	9189752	9944405	9468879	8991989
7890433	10915257	9628231	9949155	10016972
10006087	8859518	9334435	8966426	9850584
10158051	10119257	9974471	10527260	10167520
8896911	10050488	9017057	8496291	10167794
10041689	9896267	9690042	9028984	9712746
8952090	9110969	8981619	10036427	9041620
9022279	10016837	9366490	8918041	10039388
8966565	9927509	8998198	9990292	8875811
10060135	9066017	9050024	10033548	10122931
8976930	10857356	9464144	8024423	8116466
9103527	9024266	10089277	10483908	10863085
9925820	10109552	8949698	9457647	9968275
8683769	8968620	9953668	9562373	7939777
9257551	8926754	8484421	10503238	10069517
9107708	8970293	9551235	9476024	10138937
9634892	9974716	10000856	9001535	9912684
8462176	8001148	9413652	9597449	9049740
9928854	13088438	10011180	9461955	10108233
8953540	5967939	9694959	8936649	9914686
9908781	10008361	9892468	9997424	9814672
7989549	11119855	9003100	10016497	7312198
11078233	8927146	10115294	7972274	11887045
7955831	7911920	9407692	10282232	8860073
10016791	10028982	8853016	9201408	9028234
8948551	9909513	9010129	8998150	9922272
7982736	10055685	10633779	9570681	9200539
10032433	9998335	9007621	9483151	10040673
9055417	9156625	61346242	9981965	7853853
9690829	9986628	8756931	8981445	10976805
8294318	9003826	10286454	10535408	8114381
10967271	9858450	9574720	9442683	10852809
8013738	64128562	9034083	10061056	8098518
9934256	8832813	10023519	9022123	9849740
9133111	10314311	9978367	9958979	9151768
9960740	9796658	9380562	9043362	10047650
8984617	9924144	9038213	9954618	8929028
9944897	9113781	10569435	9041304	8844072
9063628	9847932	8371982	8963830	10134760
12132638	10129160	10068184	10001612	9111658
6796443	8895614	9009118	8601657	8847028
10007799	10213094	9516760	9939962	9214717
9776197	9828822	9418701	9220805	9749708
10995405	8977290	9002640	53760958	9017137
8257446	15055700	10013105	7477437	10176293
10981465	4026318	9640634	9794428	8089431
8991797	10857509	7978915	9220538	9768474
9983311	11071565	11023953	10009597	9926654
3066098	8056588	8319165	9003401	9052360
4989379	9195936	10073299	9582103	9093388
10794812	10776497	8556784	9389042	9057874
8401248	8987448	9373705	9510862	9957376
9822617	10060391	10672091	11037209	7974937
60984622	8897473	8976616	8423485	10033714
9003468	8061245	9899310	11685470	8859791
9005538	10928610	9471837	5326585	10074824
9745790	8010481	10038342	11958799	9068144
9196629	10056678	9549057	8662379	8813393
9051870	8929749	9389267	9942478	10088803
9082763	9140460	9629939	8441346	9040252
9937637	9890026	8926830	9012505	9920252
8984759	9084552	9420452	9990511	8979238
8799750	9280273	9065501	8994882	9156018
10191946	9645370	10017169	9966722	54133844
8041964	8955546	8978214	9064526	7841698
9901437	9063762	10014368	9528893	9839014
10031311	9948655	8955110	9460150	9035962
8926111	8030184	9985784	9688487	10069688
10813937	12054702	8987065	10810262	8934386
9215080	6964901	9013411	9034318	10018896
10052118	9920006	11145317	10488637	8991624
10030357	10068031	7432517	9549761	8390837
8918851	8227583	10074698	9922174	10871665
12082117	9808588	9388259	9010039	7845420
6991305	9193771	10984565	9433180	10854660
10908979	9718799	8975780	9039214	9982579
10073027	9209424	9606378	10022238	10126467
6999578	10655310	9043076	9480759	8039276
10028172	9217276	9959934	9050809	8985510
8966526	9942922	9388192	9950445	10084705
11036923	8984828	9639116	9146763	9031156
6996825	11027895	2105098	10955693	10910323
10037494	7975810	5888121	9439131	7944940
8891986	11994581	9371044	9949127	11092927
9797970	8068806	11070389	9030589	7886326
9199766	10286985	7523576	10006343	11066435
9022364	8747076	11023461	8953259	8858905
9052926	9954764	7944035	10011035	10015975
9942022	8972098	9510555	9025688	9175492
8807420	11037743	9943276	9986811	8769125
10212362	7237387	9057083	9542973	9051835
7921994	9707163	8970774	8478845	11127001
10337028	9051570	10011497	10009986	7916609
8760990	9999902	8963058	8910455	8970580
9983909	8942147	9627489	10015480	9014285
9001200	8044467	9412964	9082850	9988807
11161475	11121555	11055104	9503711	11071269
7945598	8870097	8454911	9398948	7913400
8907084	10033495	10498290	9534664	9932772
8990316	9063177	8736460	8472737	8042035
11071851	9304534	10866311	10089556	5088500
6891189	9541733	8321150	10557130	1973099
10072955	9022300	10083557	10545948	14104140
9923943	10099002	8966157	8947467	8062542
8784746	9982964	9022696	8392019	9898789
9234997	8782748	10978064	11072621	10028922
9807564	10189425	8598819	9501881	8897281
8996773	9054057	10098409	8766241	9116032
9299618	9849252	8345114	9245828	10847107
8884565	9041344	9599387	9478354	8011403
10014306	8027217	10063051	9013546	11204849
9134243	12991469	8916423	9459315	6818762
8879923	6022898	8411212	9484574	12062078
10048695	9981262	9960114	8549977	7931964
9046304	8989455	10043074	9938013	9038791
10929915	8985818	10028549	9506964	9866750
6969361	10032043	8867426	9488727	9173495
11071701	8020939	10068631	9531073	10948972
7919323	12960938	10027204	9479564	7990263
10012543	7023871	60006835	8996127	9073256
9107015	9942971	11484107	11631869	10924886
9087270	8119316	9148078	7348229	8124880
9830251	9110059	8300482	9657423	9871423
8056114	51051847	9851279	9407298	9035554
10919489	8946270	9814277	10517544	9981727
8986821	9807856	9336837	9470694	10900684
9052253	10094766	9026637	9523481	8127643
11044827	8971254	9534922	10051713	11070610
9062459	8939061	8501839	10456679	8836158
10820494	11021752	10598537	9021664	9179282
8110224	9014287	8946094	9010651	9996190
10890431	9922301	9378136	9926126	8943070
9029225	9978575	9614185	8669102	9938868
8974613	9129378	9407056	63317994	8000507
10722897	9955235	9620646	8095500	11060427
7321220	9022546	8939268	7889901	7967728
9744828	4987427	10057524	12083535	10997906
9198275	2320246	9403265	7605412	8073635
10854088	12001911	9981176	11052462	10966738
10229511	9667521	8975850	8874724	8026262
10025539	8961419	10027852	9243677	9866373
9938448	10012823	9037405	10168176	9010953
7987068	8994381	8934824	9745012	10043540
10090794	8971235	9097414	9925224	9119720
62701206	10022774	9899334	10034098	9854469
10230817	7068533	9043366	9044367	10013696
8932839	12977602	10016145	10813252	9927106
9114822	8028588	9601962	7078430	8961003
8969652	8891268	8972308	9233809	9018197
10715727	10122513	9381752	9883650	10390865
9229775	8939804	9630425	9842169	9794038
9968577	10034793	8494455	8364511	9022575
10092662	8989858	10418010	10718692	10112744
8957755	9023776	9518739	8335125	8869824
9915830	9299065	9941472	10051251	71845758
10105371	8944173	9623711	8956899	9057050
8996685	9702640	9447153	10101355	10131583
10736027	9242163	9486475	8837682	7066209
9198552	9815953	9408568	9652610	11904974
9039911	7989715	10033370	10066103	8829244
10034990	10947624	8990565	8977673	10146272
8991117	7023280	10003570	10043264	8942672
9009973	12054172	8986918	9958385	9977421
9054094	8908432	9006578	9304571	10056650
9905525	8084276	10006555	8557173	8954680
9036791	11965760	8603155	11050854	8970921
10049227	9014027	22433070	8538630	10964017
8741782	8955843	7032542	9941318	8183750
10175219	9986863	10620513	9492109	9947145
8948246	10049476	7903248	9055819	8942399
10081463	9012927	9473419	9454160	9013786
9998493	9989474	10953921	9069914	11042785
8955377	9967355	7654039	10502203	8265360
12080127	7018660	10985757	9499444	10739058
7938331	12020086	8361714	9549607	8041616
11174498	7775630	11011151	9334106	10009651
7781426	10248521	9606625	8732033	8867729
10080048	8935613	9417134	10225354	10141741
9696527	10004576	9536622	9124177	8957041
9210915	9017352	10011400	10571152	9911376
10178340	9992281	9082174	9098681	9107529
9869570	7989359	9069943	8856335	9903239
9973171	10989730	9812013	10968080	8966520
9086592	7995720	9058239	8490751	9067638
8895657	10053634	10004194	10605591	9966119
10043257	8923154	8951889	8284503	10040888
9006662	9066914	9438241	10037795	8973810
9733109	9941731	9584851	9161652	9919029
9351723	9004599	9037585	9555721	10000670
8623150	10046514	9377212	10338052	9149022
9280807	8888782	11020347	7504395	11903235
11050289	9036270	8584011	10591905	5987698
9112531	9086704	9186861	8821893	11121131
7846958	9945591	11822544	10062556	8801007
11045421	9029603	8429664	10106265	10069123
8055473	8967606	9594639	7892203	9014518
9935219	9058633	11055987	10583819	8965623
10026707	12961362	7300229	6930025	9053688
7988686	6016701	10603432	12052911	12052389
11990356	11028395	8376894	9119587	5930025
7077868	8111381	10712365	10347796	13010553
10863466	10909069	8881781	9476781	7285281
9117887	7985735	9121017	8263103	11869500
9936268	9117877	9296882	9852751	7784201
10053754	9935247	9653695	11438049	10992116
8926027	9945277	9366515	7596937	9137764
10052188	8111500	9581390	10858035	9858433
9936555	10808688	9103171	7997051	10058706
10053342	8953942	9918903	10053402	8033101
9026272	10126455	62112282	9028465	11017793
9707406	10031389	8913732	9088280	7314156
10317043	8971002	9356654	10042571	10536308
9901627	10033311	9617937	8746148	9094270
9105374	10041332	9404346	10096050	8953949
9675145	63980840	9624295	9411533	9973311
11346537	9022546	9944688	9655525	9021793
7957245	9814574	9478174	9160130	9049385
10021406	2997529	10611758	9744444	10002270
9724387	3435450	8001853	9430334	9943066
9096227	9723538	8942169	9609075	9009322
10080043	11920890	9404760	8898849	10982889
9735497	7908795	9922054	10529641	9048175
9200568	14014387	10079762	10687669	9978295
12094418	6146287	7714732	7980583	9081666
6895544	10929859	11277728	54013351	10012555
9092975	8975402	9031849	5862495	9193853
9708418	10966995	9027749	10095120	9906185
8304714	8096995	10018113	10352054	8018008
11955169	13344450	8504912	8552099	10823294
10098763	4706163	10040525	10514853	9172839
6875451	10854671	10028410	9490833	8827428
10434665	9103594	9363623	8011369	8905025
8617257	8948890	9993990	10078341	11080735
9954689	8903393	9668707	9288956	7958167
60827403	10160660	9052512	9621511	9962252
8209156	8839478	9903168	9103864	9954455
8754570	11156557	9031712	12404172	8133803
11333904	8877560	10000903	6533846	10029741
7996006	10194620	8929515	11001685	10221423
8861143	8886017	8993147	8909358	8839077
10096239	9904700	9339756	10463002	9841794
8951188	10178444	9591693	8657986	11119883
9014665	10038474	9044759	10421697	7936248
9988648	9885316	9415189	8968265	10036150
8080888	8030756	9577150	8614478	9897311
9907080	10124737	10060089	10944745	51176075
9094191	9850717	9015851	8070980	7837055
9961720	10008017	8911571	10399419	10000311
7972542	9756591	9481218	9000709	9128610
9995867	9228395	8938611	9572962	10931398
8979060	9910005	9991711	9423205	6961027
10121503	9007632	9797068	10471795	12074119
7895911	7261503	10934709	8583913	8077267
9968934	769628	8145703	9417003	8811783
9073118	10978335	11136299	10058493	10305213
9112273	9005334	6674495	8968922	9830487
9795869	9985080	12317416	10014871	10012808
9064806	10001555	8066216	10122223	9093757
8912248	8002755	9506373	9981477	9831992
10010802	10022332	9500713	8881460	9947517
9106188	9034863	8944386	10444063	9017582
9705101	9348446	9583342	7940781	10047757
8207011	8875752	4433681	11784442	9305542
10052168	9731261	3031831	7270300	9698368
8983698	9209375	11606566	10671370	9075969
8936673	8854542	8401946	7995196	9849324
9243662	9919673	9973417	9972597	9007269
9824634	9064120	9538605	9422992	9039153
8950528	9972745	9210855	8936829	11071958
10055409	7974497	7894182	9564179	7269057
7997537	10382809	10295635	9517311	10792635
9959740	8666528	9028789	8915419	8077348
8955038	9011478	9979144	9057268	9783978
9819499	9968417	9001261	10629265	10066126
8323779	8993511	10037962	8876288	9863486
9943210	9013302	9977051	9098095	9149414
8995248	10081843	9970769	11295377	9876587
9959166	7827455	8582420	9012449	10045393
8996779	10904070	10004002	8695308	10061387
9008023	8129067	10083734	10877997	9140187
9906906	9209033	9031765	9072783	9212305
8167752	9823591	9305246	10049205	6530061
10664414	9054424	9695902	8916156	13093607
8282257	10004178	8996564	9933201	8858028
10009988	6982245	9409060	8083218	9046057
8959832	14080134	9483680	9959154	9002718
